t (s);roll (deg);cons (deg);TL (%);TR (%)
2,767464;2,0200043;0;40,71;39,28
2,777448;1,9900055;0;40,73;39,26
2,787444;1,9299927;0;40,64;39,35
2,797428;1,8899994;0;40,65;39,34
2,807436;1,8399963;0;40,62;39,37
2,81742;1,7799988;0;40,58;39,41
2,827408;1,7299957;0;40,54;39,45
2,837412;1,6600037;0;40,5;39,49
2,847404;1,6000061;0;40,46;39,53
2,85738;1,5299988;0;40,43;39,56
2,867384;1,4600067;0;40,37;39,62
2,87738;1,3699951;0;40,29;39,7
2,887372;1,2899933;0;40,27;39,72
2,897364;1,1900024;0;40,2;39,79
2,907356;1,1000061;0;40,16;39,83
2,917352;1,0099945;0;40,11;39,88
2,927716;0,8999939;0;40,05;39,94
2,93732;0,80000305;0;39,98;40,01
2,947312;0,69000244;0;39,91;40,08
2,957292;0,58000183;0;39,88;40,11
2,967308;0,47000122;0;39,83;40,16
2,977272;0,3600006;0;39,77;40,22
2,987264;0,25;0;39,74;40,25
2,997256;0,13000488;0;39,66;40,33
3,007276;0,009994507;0;39,62;40,37
3,017248;-0,1000061;0;39,55;40,44
3,027236;-0,22000122;0;39,5;40,49
3,03724;-0,33000183;0;39,49;40,5
3,047244;-0,44999695;0;39,41;40,58
3,057228;-0,55999756;0;39,39;40,6
3,067208;-0,66999817;0;39,34;40,65
3,0776;-0,7899933;0;39,3;40,69
3,087216;-0,8999939;0;39,23;40,76
3,09722;-1;0;39,22;40,77
3,1072;-1,0899963;0;39,25;40,74
3,117172;-1,1799927;0;39,17;40,82
3,12716;-1,300003;0;39,06;40,93
3,137168;-1,4600067;0;38,83;41,16
3,147152;-1,7299957;0;38,36;41,63
3,157136;-2,1100006;0;37,84;42,15
3,167128;-2,5599976;0;37,38;42,61
3,177508;-3,0800018;0;37,04;42,95
3,187108;-3,630005;0;36,52;43,47
3,1971;-4,2100067;0;36,28;43,71
3,207096;-4,800003;0;35,99;44
3,217096;-5,3899994;0;35,73;44,26
3,22706;-6;0;35,4;44,59
3,23706;-6,630005;0;35,05;44,94
3,247072;-7,2700043;0;34,79;45,2
3,25708;-7,8899994;0;34,57;45,42
3,267056;-8,5;0;34,32;45,67
3,277048;-9,080002;0;34,2;45,79
3,287032;-9,630005;0;34,04;45,95
3,297036;-10,160004;0;33,92;46,07
3,307032;-10,639999;0;33,86;46,13
3,317024;-11,110001;0;33,69;46,3
3,327404;-11,550003;0;33,65;46,34
3,33702;-11,979996;0;33,4;46,59
3,347;-12,389999;0;33,32;46,67
3,356984;-12,779999;0;33,26;46,73
3,36698;-13,139999;0;33,2;46,79
3,376984;-13,460007;0;33,17;46,82
3,386964;-13,7400055;0;33,2;46,79
3,396964;-13,9900055;0;33,2;46,79
3,406984;-14,199997;0;33,23;46,76
3,416952;-14,389999;0;33,23;46,76
3,42694;-14,550003;0;33,26;46,73
3,436924;-14,679993;0;33,3;46,69
3,446924;-14,779999;0;33,34;46,65
3,456908;-14,850006;0;33,43;46,56
3,466928;-14,889999;0;33,53;46,46
3,476916;-14,899994;0;33,61;46,38
3,4869;-14,860001;0;33,77;46,22
3,496884;-14,789993;0;33,9;46,09
3,506876;-14,699997;0;34,06;45,93
3,516864;-14,559998;0;34,23;45,76
3,526864;-14,410004;0;34,34;45,65
3,536852;-14,229996;0;34,54;45,45
3,54684;-14,020004;0;34,71;45,28
3,55682;-13,789993;0;34,89;45,1
3,566816;-13,520004;0;35,12;44,87
3,576812;-13,229996;0;35,33;44,66
3,586824;-12,889999;0;35,62;44,37
3,596792;-12,539993;0;35,82;44,17
3,606792;-12,160004;0;36,05;43,94
3,6168;-11,770004;0;36,29;43,7
3,626796;-11,350006;0;36,53;43,46
3,636776;-10,919998;0;36,79;43,2
3,646752;-10,449997;0;37,12;42,87
3,656748;-9,979996;0;37,32;42,67
3,66676;-9,470001;0;37,63;42,36
3,676744;-8,949997;0;37,93;42,06
3,686728;-8,419998;0;38,19;41,8
3,696724;-7,850006;0;38,52;41,47
3,706736;-7,2700043;0;38,84;41,15
3,71672;-6,6799927;0;39,11;40,88
3,726688;-6,080002;0;39,42;40,57
3,7367;-5,470001;0;39,7;40,29
3,746684;-4,8399963;0;40,03;39,96
3,756676;-4,220001;0;40,28;39,71
3,766672;-3,5800018;0;40,59;39,4
3,77668;-2,949997;0;40,84;39,15
3,786672;-2,3099976;0;41,15;38,84
3,796672;-1,6600037;0;41,44;38,55
3,80666;-1,0200043;0;41,73;38,26
3,816644;-0,3600006;0;42,02;37,97
3,826648;0,2899933;0;42,31;37,68
3,836644;0,94000244;0;42,57;37,42
3,846604;1,6000061;0;42,87;37,12
3,856584;2,2400055;0;43,09;36,9
3,866596;2,869995;0;43,32;36,67
3,876564;3,5;0;43,58;36,41
3,886564;4,1100006;0;43,79;36,2
3,896552;4,720001;0;44,05;35,94
3,90654;5,3200073;0;44,29;35,7
3,916548;5,919998;0;44,49;35,5
3,92654;6,4900055;0;44,69;35,3
3,936524;7,050003;0;44,86;35,13
3,946536;7,5899963;0;45,02;34,97
3,956524;8,110001;0;45,22;34,77
3,96652;8,619995;0;45,37;34,62
3,976532;9,100006;0;45,47;34,52
3,986516;9,550003;0;45,58;34,41
3,9965;9,979996;0;45,7;34,29
4,006484;10,389999;0;45,77;34,22
4,01648;10,770004;0;45,87;34,12
4,026484;11,119995;0;45,9;34,09
4,03688;11,429993;0;45,88;34,11
4,046484;11,720001;0;46;33,99
4,05646;11,979996;0;45,98;34,01
4,066452;12,210007;0;45,95;34,04
4,076448;12,389999;0;45,9;34,09
4,086448;12,550003;0;45,87;34,12
4,096424;12,669998;0;45,81;34,18
4,106412;12,7599945;0;45,75;34,24
4,116428;12,809998;0;45,64;34,35
4,126424;12,839996;0;45,57;34,42
4,136388;12,820007;0;45,41;34,58
4,14638;12,779999;0;45,32;34,67
4,156376;12,710007;0;45,17;34,82
4,166348;12,600006;0;45,02;34,97
4,176336;12,470001;0;44,89;35,1
4,186324;12,309998;0;44,7;35,29
4,196712;12,119995;0;44,55;35,44
4,206328;11,889999;0;44,27;35,72
4,216308;11,630005;0;44,12;35,87
4,226304;11,350006;0;43,88;36,11
4,236296;11,029999;0;43,64;36,35
4,246284;10,690002;0;43,42;36,57
4,256292;10,320007;0;43,18;36,81
4,266276;9,940002;0;42,95;37,04
4,276292;9,520004;0;42,68;37,31
4,286268;9,080002;0;42,39;37,6
4,29626;8,619995;0;42,13;37,86
4,306244;8,139999;0;41,89;38,1
4,31624;7,6600037;0;41,64;38,35
4,326224;7,1399994;0;41,32;38,67
4,33622;6,6100006;0;41,06;38,93
4,346192;6,0700073;0;40,77;39,22
4,356188;5,529999;0;40,54;39,45
4,36618;4,9600067;0;40,23;39,76
4,376168;4,380005;0;39,94;40,05
4,386176;3,800003;0;39,67;40,32
4,396176;3,2100067;0;39,43;40,56
4,406156;2,6100006;0;39,09;40,9
4,416156;2;0;38,83;41,16
4,42616;1,3899994;0;38,54;41,45
4,436156;0,7799988;0;38,3;41,69
4,446156;0,16999817;0;38,03;41,96
4,456136;-0,44999695;0;37,75;42,24
4,46612;-1,0599976;0;37,5;42,49
4,476112;-1,6699982;0;37,23;42,76
4,486108;-2,2799988;0;36,99;43
4,49612;-2,899994;0;36,73;43,26
4,506088;-3,5099945;0;36,46;43,53
4,516076;-4,100006;0;36,26;43,73
4,526064;-4,6799927;0;36,06;43,93
4,536076;-5,25;0;35,87;44,12
4,546072;-5,8099976;0;35,66;44,33
4,55606;-6,3600006;0;35,44;44,55
4,566048;-6,899994;0;35,24;44,75
4,576044;-7,4299927;0;35,09;44,9
4,586028;-7,9400024;0;34,91;45,08
4,596032;-8,419998;0;34,78;45,21
4,606012;-8,899994;0;34,61;45,38
4,616016;-9,339996;0;34,53;45,46
4,626024;-9,7599945;0;34,45;45,54
4,635996;-10,160004;0;34,3;45,69
4,645984;-10,539993;0;34,25;45,74
4,65598;-10,889999;0;34,18;45,81
4,665988;-11,210007;0;34,13;45,86
4,675964;-11,520004;0;34,05;45,94
4,685968;-11,800003;0;34,04;45,95
4,695976;-12,039993;0;34,04;45,95
4,705952;-12,270004;0;34,02;45,97
4,715944;-12,440002;0;34,1;45,89
4,725928;-12,600006;0;34,1;45,89
4,735916;-12,729996;0;34,15;45,84
4,745924;-12,820007;0;34,21;45,78
4,755944;-12,880005;0;34,32;45,67
4,765932;-12,899994;0;34,41;45,58
4,775888;-12,899994;0;34,51;45,48
4,7859;-12,850006;0;34,66;45,33
4,795888;-12,779999;0;34,79;45,2
4,805884;-12,669998;0;34,97;45,02
4,815872;-12,529999;0;35,1;44,89
4,82586;-12,360001;0;35,3;44,69
4,835844;-12,160004;0;35,47;44,52
4,845828;-11,929993;0;35,67;44,32
4,855812;-11,679993;0;35,85;44,14
4,865816;-11,399994;0;36,05;43,94
4,8758;-11,100006;0;36,27;43,72
4,885792;-10,779999;0;36,49;43,5
4,895788;-10,419998;0;36,74;43,25
4,9058;-10,050003;0;36,95;43,04
4,91578;-9,649994;0;37,21;42,78
4,925772;-9,220001;0;37,49;42,5
4,935764;-8,779999;0;37,71;42,28
4,945776;-8,330002;0;37,94;42,05
4,955784;-7,850006;0;38,25;41,74
4,965752;-7,350006;0;38,53;41,46
4,97572;-6,8399963;0;38,8;41,19
4,985728;-6,3099976;0;39,07;40,92
4,995712;-5,7700043;0;39,33;40,66
5,005692;-5,220001;0;39,6;40,39
5,015696;-4,6600037;0;39,88;40,11
5,025684;-4,080002;0;40,19;39,8
5,035676;-3,5;0;40,46;39,53
5,04568;-2,899994;0;40,73;39,26
5,05568;-2,300003;0;41,03;38,96
5,06566;-1,6900024;0;41,31;38,68
5,07568;-1,0800018;0;41,57;38,42
5,085672;-0,4600067;0;41,87;38,12
5,095644;0,16000366;0;42,13;37,86
5,105648;0,7799988;0;42,4;37,59
5,11566;1,3999939;0;42,64;37,35
5,125648;2,0099945;0;42,89;37,1
5,135612;2,619995;0;43,16;36,83
5,14562;3,2400055;0;43,44;36,55
5,155608;3,8399963;0;43,66;36,33
5,165592;4,449997;0;43,92;36,07
5,175556;5,029999;0;44,09;35,9
5,185568;5,6100006;0;44,31;35,68
5,19556;6,1799927;0;44,53;35,46
5,20554;6,7299957;0;44,73;35,26
5,215552;7,2899933;0;44,96;35,03
5,225548;7,8200073;0;45,09;34,9
5,235548;8,320007;0;45,24;34,75
5,245552;8,820007;0;45,42;34,57
5,255516;9,300003;0;45,58;34,41
5,265504;9,75;0;45,65;34,34
5,275508;10,190002;0;45,8;34,19
5,285512;10,600006;0;45,88;34,11
5,295488;10,979996;0;45,98;34,01
5,30548;11,350006;0;46,07;33,92
5,315472;11,690002;0;46,12;33,87
5,325468;12;0;46,16;33,83
5,33546;12,300003;0;46,22;33,77
5,345452;12,559998;0;46,22;33,77
5,355432;12,779999;0;46,2;33,79
5,365432;12,9900055;0;46,22;33,77
5,37542;13,160004;0;46,17;33,82
5,385424;13,300003;0;46,16;33,83
5,395412;13,429993;0;46,14;33,85
5,405408;13,5099945;0;46,05;33,94
5,415384;13,570007;0;45,96;34,03
5,425376;13,589996;0;45,88;34,11
5,435356;13,589996;0;45,78;34,21
5,445364;13,550003;0;45,66;34,33
5,455348;13,479996;0;45,53;34,46
5,465344;13,389999;0;45,41;34,58
5,475328;13,2599945;0;45,22;34,77
5,485328;13,110001;0;45,08;34,91
5,495312;12,919998;0;44,87;35,12
5,505304;12,699997;0;44,69;35,3
5,515292;12,449997;0;44,49;35,5
5,525292;12,179993;0;44,3;35,69
5,535276;11,880005;0;44,06;35,93
5,545272;11,559998;0;43,84;36,15
5,555268;11,199997;0;43,59;36,4
5,565276;10,809998;0;43,32;36,67
5,57528;10,399994;0;43,08;36,91
5,585244;9,979996;0;42,83;37,16
5,595244;9,529999;0;42,57;37,42
5,605236;9,050003;0;42,25;37,74
5,615244;8,550003;0;41,99;38
5,625224;8,029999;0;41,68;38,31
5,635224;7,4900055;0;41,39;38,6
5,645192;6,9400024;0;41,13;38,86
5,6552;6,369995;0;40,82;39,17
5,665176;5,779999;0;40,5;39,49
5,675152;5,1799927;0;40,21;39,78
5,685164;4,5700073;0;39,92;40,07
5,69516;3,9600067;0;39,62;40,37
5,705144;3,3200073;0;39,29;40,7
5,715144;2,6799927;0;39,02;40,97
5,725144;2,0399933;0;38,74;41,25
5,735144;1,3899994;0;38,39;41,6
5,74514;0,7299957;0;38,11;41,88
5,755136;0,05999756;0;37,79;42,2
5,765128;-0,6000061;0;37,56;42,43
5,77512;-1,25;0;37,29;42,7
5,785112;-1,8999939;0;37;42,99
5,795076;-2,550003;0;36,73;43,26
5,805092;-3,2100067;0;36,43;43,56
5,815076;-3,8600006;0;36,21;43,78
5,825068;-4,4900055;0;35,97;44,02
5,835076;-5,119995;0;35,73;44,26
5,845048;-5,7299957;0;35,52;44,47
5,855044;-6,3099976;0;35,35;44,64
5,865036;-6,880005;0;35,15;44,84
5,875036;-7,4299927;0;35,02;44,97
5,885036;-7,9799957;0;34,75;45,24
5,895024;-8,5099945;0;34,59;45,4
5,905012;-9,029999;0;34,43;45,56
5,915008;-9,520004;0;34,28;45,71
5,92498;-10;0;34,15;45,84
5,934992;-10,440002;0;34,06;45,93
5,944992;-10,860001;0;33,98;46,01
5,954964;-11,2400055;0;33,91;46,08
5,96498;-11,619995;0;33,79;46,2
5,974964;-11,960007;0;33,75;46,24
5,98496;-12,2599945;0;33,76;46,23
5,994948;-12,539993;0;33,73;46,26
6,004932;-12,789993;0;33,72;46,27
6,014944;-13;0;33,75;46,24
6,024936;-13,169998;0;33,79;46,2
6,034924;-13,330002;0;33,79;46,2
6,044924;-13,440002;0;33,89;46,1
6,054896;-13,520004;0;33,98;46,01
6,064908;-13,559998;0;34,08;45,91
6,074876;-13,559998;0;34,19;45,8
6,084884;-13,529999;0;34,32;45,67
6,094872;-13,470001;0;34,45;45,54
6,104852;-13,380005;0;34,6;45,39
6,11484;-13,2400055;0;34,79;45,2
6,124824;-13,089996;0;34,94;45,05
6,134824;-12,899994;0;35,12;44,87
6,144836;-12,669998;0;35,34;44,65
6,154804;-12,419998;0;35,53;44,46
6,164804;-12,139999;0;35,75;44,24
6,174804;-11,830002;0;35,99;44
6,184788;-11,5;0;36,2;43,79
6,194788;-11,139999;0;36,45;43,54
6,20476;-10,75;0;36,68;43,31
6,214764;-10,350006;0;36,93;43,06
6,224772;-9,919998;0;37,19;42,8
6,234756;-9,470001;0;37,45;42,54
6,244752;-8,9900055;0;37,76;42,23
6,254756;-8,4900055;0;38,06;41,93
6,264724;-7,970001;0;38,33;41,66
6,274716;-7,419998;0;38,64;41,35
6,284692;-6,8600006;0;38,97;41,02
6,294696;-6,2700043;0;39,28;40,71
6,304692;-5,6600037;0;39,61;40,38
6,314708;-5,0399933;0;39,92;40,07
6,324696;-4,399994;0;40,24;39,75
6,334688;-3,75;0;40,57;39,42
6,34466;-3,100006;0;40,86;39,13
6,35466;-2,4299927;0;41,18;38,81
6,36466;-1,7700043;0;41,47;38,52
6,374652;-1,0899963;0;41,79;38,2
6,384656;-0,41000366;0;42,1;37,89
6,394648;0,27999878;0;42,39;37,6
6,404644;0,94999695;0;42,65;37,34
6,41462;1,6399994;0;43,01;36,98
6,424612;2,3200073;0;43,27;36,72
6,434612;3;0;43,54;36,45
6,444608;3,6699982;0;43,79;36,2
6,454576;4,330002;0;44,04;35,95
6,464552;4,9900055;0;44,34;35,65
6,474556;5,630005;0;44,53;35,46
6,484556;6,2599945;0;44,78;35,21
6,494536;6,880005;0;44,98;35,01
6,50454;7,4799957;0;45,21;34,78
6,51454;8,070007;0;45,39;34,6
6,524556;8,630005;0;45,57;34,42
6,53452;9,179993;0;45,75;34,24
6,54454;9,710007;0;45,9;34,09
6,554524;10,210007;0;46,03;33,96
6,564508;10,699997;0;46,17;33,82
6,574484;11,149994;0;46,28;33,71
6,584484;11,589996;0;46,38;33,61
6,59448;11,9900055;0;46,48;33,51
6,60448;12,369995;0;46,52;33,47
6,61446;12,720001;0;46,61;33,38
6,624448;13,050003;0;46,67;33,32
6,63446;13,339996;0;46,66;33,33
6,644444;13,610001;0;46,71;33,28
