t (s);roll (deg);TL (%);TR (%)
52366704;-3.9199982;42.32;37.67
52376692;-2.7100067;42.87;37.12
52386712;-1.4900055;43.41;36.58
52396684;-0.25;44.03;35.96
52406696;0.9799957;44.52;35.47
52416676;2.199997;45.03;34.96
52426660;3.4299927;45.58;34.41
52436640;4.649994;46.09;33.9
52446644;5.8600006;46.55;33.44
52456624;7.0399933;46.99;33.0
52466632;8.199997;47.41;32.58
52476628;9.339996;47.85;32.14
52486628;10.470001;48.31;31.68
52496604;11.580002;48.71;31.28
52506604;12.660004;49.08;30.91
52516584;13.710007;49.44;30.55
52526592;14.710007;49.72;30.27
52536576;15.679993;50.04;29.95
52546576;16.630005;50.37;29.62
52556564;17.529999;50.58;29.41
52566580;18.380005;50.79;29.2
52576560;19.199997;51.08;28.91
52586552;19.979996;51.23;28.76
52596544;20.699997;51.39;28.6
52606544;21.380005;51.54;28.45
52616516;22.020004;51.67;28.32
52626508;22.589996;51.69;28.3
52636492;23.119995;51.77;28.22
52646504;23.580002;51.77;28.22
52656484;23.979996;51.72;28.27
52666468;24.330002;51.69;28.3
52676456;24.520004;51.28;28.71
52686448;24.479996;50.48;29.51
52696444;24.220001;49.63;30.36
52706416;23.89;49.24;30.75
52716424;23.5;48.88;31.11
52726416;23.039993;48.46;31.53
52736408;22.5;47.94;32.05
52746400;21.89;47.45;32.54
52756404;21.229996;46.98;33.01
52766396;20.509995;46.49;33.5
52776404;19.759995;46.08;33.91
52786384;18.990005;45.63;34.36
52796376;18.169998;45.13;34.86
52806364;17.320007;44.69;35.3
52816356;16.419998;44.1;35.89
52826356;15.470001;43.52;36.47
52836344;14.470001;42.95;37.04
52846324;13.440002;42.37;37.62
52856316;12.360001;41.74;38.25
52866312;11.289993;41.33;38.66
52876324;10.179993;40.72;39.27
52886312;9.039993;40.11;39.88
52896308;7.9100037;39.66;40.33
52906300;6.7599945;39.08;40.91
52916668;5.5899963;38.65;41.34
52926264;4.3899994;37.72;42.27
52936260;3.1900024;37.39;42.6
52946256;1.9700012;36.79;43.2
52956244;0.75;36.22;43.77
52966248;-0.47000122;35.74;44.25
52976244;-1.6699982;35.27;44.72
52986216;-2.8600006;34.77;45.22
52996200;-4.0399933;34.31;45.68
53006200;-5.2400055;33.75;46.24
53016208;-6.419998;33.29;46.7
53026196;-7.5899963;32.78;47.21
53036196;-8.75;32.34;47.65
53046188;-9.889999;31.93;48.06
53056172;-11.0;31.53;48.46
53066164;-12.059998;31.21;48.78
53076164;-13.080002;30.95;49.04
53086148;-14.059998;30.62;49.37
53096152;-15.020004;30.27;49.72
53106136;-15.949997;30.0;49.99
53116112;-16.830002;29.76;50.23
53126092;-17.679993;29.5;50.49
53136096;-18.5;29.24;50.75
53146476;-19.270004;29.19;50.8
53156076;-19.979996;28.87;51.12
53166072;-20.64;28.84;51.15
53176060;-21.25;28.76;51.23
53186056;-21.809998;28.67;51.32
53196060;-22.309998;28.66;51.33
53206036;-22.75;28.66;51.33
53216024;-23.149994;28.65;51.34
53226036;-23.479996;28.71;51.28
53236020;-23.759995;28.78;51.21
53246008;-23.970001;28.92;51.07
53256012;-24.100006;29.09;50.9
53265992;-24.179993;29.26;50.73
53275984;-24.190002;29.5;50.49
53285972;-24.14;29.7;50.29
53295976;-24.029999;29.96;50.03
53305980;-23.86;30.23;49.76
53315960;-23.619995;30.56;49.43
53325940;-23.309998;30.9;49.09
53335944;-22.960007;31.24;48.75
53345936;-22.550003;31.6;48.39
53355948;-22.070007;32.02;47.97
53365912;-21.539993;32.46;47.53
53375896;-20.949997;32.86;47.13
53385928;-20.309998;33.32;46.67
53395912;-19.619995;33.82;46.17
53405904;-18.89;34.26;45.73
53415888;-18.089996;34.82;45.17
53425864;-17.240005;35.35;44.64
53435876;-16.369995;35.83;44.16
53445872;-15.440002;36.41;43.58
53455880;-14.470001;36.93;43.06
53465860;-13.460007;37.54;42.45
53476232;-12.429993;37.94;42.05
53485844;-11.369995;38.74;41.25
53495820;-10.279999;39.19;40.8
53505828;-9.169998;39.72;40.27
53515824;-8.029999;40.31;39.68
53525812;-6.880005;40.87;39.12
53535788;-5.6900024;41.48;38.51
53545780;-4.5;42.04;37.95
53555788;-3.300003;42.55;37.44
53565792;-2.0899963;43.13;36.86
53575784;-0.8600006;43.74;36.25
53585772;0.36999512;44.27;35.72
53595764;1.6000061;44.79;35.2
53605740;2.8399963;45.36;34.63
53615728;4.0899963;45.93;34.06
53625724;5.3200073;46.41;33.58
53635712;6.529999;46.85;33.14
53645728;7.720001;47.3;32.69
53655728;8.899994;47.78;32.21
53665724;10.059998;48.25;31.74
53675700;11.220001;48.74;31.25
53685692;12.350006;49.13;30.86
53695676;13.440002;49.45;30.54
53705676;14.5099945;49.85;30.14
53715664;15.539993;50.16;29.83
53725648;16.529999;50.49;29.5
53735652;17.490005;50.75;29.24
53745640;18.39;50.98;29.01
53755648;19.270004;51.26;28.73
53765644;20.100006;51.48;28.51
53775616;20.869995;51.63;28.36
53785620;21.61;51.84;28.15
53795600;22.300003;51.95;28.05
53805596;22.919998;52.02;27.97
53815568;23.490005;52.09;27.9
53825568;24.0;52.09;27.9
53835956;24.410004;51.88;28.11
53845552;24.580002;51.25;28.74
53855548;24.399994;49.95;30.04
53865520;24.029999;49.18;30.81
53875524;23.600006;48.79;31.2
53885520;23.119995;48.43;31.56
53895508;22.580002;47.96;32.03
53905500;21.940002;47.37;32.62
53915504;21.240005;46.86;33.13
53925508;20.470001;46.31;33.68
53935476;19.669998;45.87;34.12
53945472;18.850006;45.42;34.57
53955472;18.0;44.95;35.04
53965460;17.14;44.56;35.43
53975464;16.240005;44.03;35.96
53985448;15.289993;43.44;36.55
53995444;14.309998;42.93;37.06
54005436;13.25;42.22;37.77
54015420;12.160004;41.63;38.36
54025420;11.059998;41.13;38.86
54035416;9.940002;40.57;39.42
54045404;8.800003;40.02;39.97
54055400;7.6799927;39.56;40.43
54065380;6.5399933;39.03;40.96
54075364;5.380005;38.46;41.53
54085368;4.220001;37.95;42.04
54095364;3.0399933;37.39;42.6
54105356;1.8300018;36.77;43.22
54115364;0.6000061;36.16;43.83
54125348;-0.6199951;35.66;44.33
54135344;-1.8099976;35.22;44.77
54145328;-3.0;34.75;45.24
54155292;-4.169998;34.27;45.72
54165312;-5.330002;33.83;46.16
54175304;-6.4799957;33.35;46.64
54185292;-7.619995;32.89;47.1
54195272;-8.75;32.44;47.55
54205280;-9.869995;31.98;48.01
54215260;-10.960007;31.62;48.37
54225264;-12.0;31.31;48.68
54235260;-13.0099945;31.02;48.97
54245256;-13.9900055;30.66;49.33
54255244;-14.929993;30.37;49.62
54265632;-15.830002;30.27;49.72
54275220;-16.690002;29.75;50.24
54285204;-17.539993;29.57;50.42
54295192;-18.350006;29.36;50.63
54305200;-19.100006;29.2;50.79
54315188;-19.809998;29.06;50.93
54325184;-20.470001;28.91;51.08
54335176;-21.080002;28.85;51.14
54345156;-21.630005;28.79;51.2
54355144;-22.119995;28.77;51.22
54365148;-22.559998;28.75;51.24
54375140;-22.949997;28.74;51.25
54385132;-23.279999;28.82;51.17
54395104;-23.559998;28.84;51.15
54405128;-23.779999;28.96;51.03
54415108;-23.940002;29.11;50.88
54425112;-24.020004;29.29;50.7
54435088;-24.059998;29.47;50.52
54445100;-24.020004;29.72;50.27
54455072;-23.919998;29.97;50.02
54465072;-23.759995;30.21;49.78
54475068;-23.539993;30.53;49.46
54485040;-23.259995;30.86;49.13
54495036;-22.919998;31.19;48.8
54505036;-22.520004;31.58;48.41
54515028;-22.059998;31.98;48.01
54525028;-21.550003;32.36;47.63
54535024;-20.979996;32.79;47.2
54545008;-20.369995;33.21;46.78
54554984;-19.699997;33.71;46.28
54564996;-18.990005;34.12;45.87
54574984;-18.229996;34.64;45.35
54584980;-17.429993;35.11;44.88
54594984;-16.570007;35.66;44.33
54604992;-15.679993;36.19;43.8
54614976;-14.75;36.7;43.29
54624956;-13.770004;37.3;42.69
54634964;-12.779999;37.78;42.21
54644948;-11.7400055;38.36;41.63
54654920;-10.690002;38.88;41.11
54664924;-9.610001;39.43;40.56
54674916;-8.520004;39.94;40.05
54684908;-7.399994;40.54;39.45
54694904;-6.25;41.1;38.89
54704892;-5.1100006;41.6;38.39
54714908;-3.949997;42.14;37.85
54724864;-2.7700043;42.74;37.25
54735256;-1.5899963;43.09;36.9
54744864;-0.41999817;43.88;36.11
54754864;0.7799988;44.33;35.66
54764848;1.9700012;44.83;35.16
54774832;3.149994;45.29;34.7
54784832;4.3200073;45.8;34.19
54794820;5.4900055;46.25;33.74
54804812;6.6399994;
