t (s);roll (deg);cons (deg);TL (%);TR (%)
1.778584;-3.1399994;0.0;39.04;40.95
1.78858;-3.1100006;0.0;39.23;40.76
1.798608;-3.0899963;0.0;39.22;40.77
1.80858;-3.050003;0.0;39.43;40.56
1.81858;-3.0;0.0;39.41;40.58
1.828564;-2.949997;0.0;39.61;40.38
1.838576;-2.8899994;0.0;39.73;40.26
1.848556;-2.8200073;0.0;39.83;40.16
1.85858;-2.7599945;0.0;39.71;40.28
1.868948;-2.6900024;0.0;39.79;40.2
1.878556;-2.619995;0.0;39.94;40.05
1.888548;-2.550003;0.0;39.92;40.07
1.89854;-2.4700012;0.0;39.97;40.02
1.908524;-2.3899994;0.0;40.19;39.8
1.918508;-2.300003;0.0;40.11;39.88
1.928488;-2.2200012;0.0;40.22;39.77
1.9385;-2.119995;0.0;40.33;39.66
1.948496;-2.0299988;0.0;40.35;39.64
1.958488;-1.9400024;0.0;40.36;39.63
1.96848;-1.8500061;0.0;40.31;39.68
1.978456;-1.7599945;0.0;40.42;39.57
1.988464;-1.6699982;0.0;40.43;39.56
1.998452;-1.5800018;0.0;40.4;39.59
2.008456;-1.4900055;0.0;40.37;39.62
2.018444;-1.3999939;0.0;40.52;39.47
2.028444;-1.3200073;0.0;40.4;39.59
2.038444;-1.2299957;0.0;40.5;39.49
2.048428;-1.1499939;0.0;40.43;39.56
2.058432;-1.0800018;0.0;40.41;39.58
2.068412;-1.0;0.0;40.39;39.6
2.078408;-0.9299927;0.0;40.38;39.61
2.088412;-0.8699951;0.0;40.3;39.69
2.0984;-0.80000305;0.0;40.32;39.67
2.10838;-0.7400055;0.0;40.33;39.66
2.118372;-0.6799927;0.0;40.32;39.67
2.128372;-0.6199951;0.0;40.29;39.7
2.138368;-0.55999756;0.0;40.32;39.67
2.148368;-0.5;0.0;40.38;39.61
2.158344;-0.44999695;0.0;40.28;39.71
2.168304;-0.3899994;0.0;40.39;39.6
2.178324;-0.33000183;0.0;40.41;39.58
2.188328;-0.27999878;0.0;40.33;39.66
2.198324;-0.22999573;0.0;40.35;39.64
2.208324;-0.17999268;0.0;40.35;39.64
2.218312;-0.13000488;0.0;40.4;39.59
2.228304;-0.08000183;0.0;40.28;39.71
2.238304;-0.039993286;0.0;40.26;39.73
2.248308;0.0;0.0;40.38;39.61
2.258308;0.039993286;0.0;40.27;39.72
2.268284;0.08999634;0.0;40.41;39.58
2.278284;0.11999512;0.0;40.32;39.67
2.288248;0.16000366;0.0;40.34;39.65
2.298244;0.19000244;0.0;40.23;39.76
2.308252;0.22000122;0.0;40.25;39.74
2.318244;0.25;0.0;40.29;39.7
2.328228;0.2899933;0.0;40.31;39.68
2.338232;0.30999756;0.0;40.25;39.74
2.348224;0.33999634;0.0;40.23;39.76
2.358216;0.3600006;0.0;40.21;39.78
2.3682;0.36999512;0.0;40.13;39.86
2.3782;0.3899994;0.0;40.16;39.83
2.388192;0.41000366;0.0;40.16;39.83
2.398572;0.41999817;0.0;40.07;39.92
2.408176;0.42999268;0.0;40.1;39.89
2.4182;0.44999695;0.0;40.2;39.79
2.428196;0.4600067;0.0;40.12;39.87
2.438576;0.47999573;0.0;40.23;39.76
2.448168;0.4900055;0.0;40.15;39.84
2.45818;0.5099945;0.0;40.26;39.73
2.46812;0.5299988;0.0;40.35;39.64
2.478124;0.5399933;0.0;40.22;39.77
2.488148;0.5700073;0.0;40.41;39.58
2.498128;0.58999634;0.0;40.41;39.58
2.50812;0.6100006;0.0;40.32;39.67
2.518128;0.6199951;0.0;40.22;39.77
2.528104;0.6399994;0.0;40.37;39.62
2.5381;0.6499939;0.0;40.2;39.79
2.548088;0.66000366;0.0;40.37;39.62
2.558088;0.6799927;0.0;40.38;39.61
2.568076;0.69999695;0.0;40.41;39.58
2.578068;0.7200012;0.0;40.43;39.56
2.588068;0.7299957;0.0;40.34;39.65
2.598048;0.7400055;0.0;40.35;39.64
2.608044;0.7400055;0.0;40.14;39.85
2.618016;0.7400055;0.0;40.26;39.73
2.628024;0.7400055;0.0;40.18;39.81
2.638008;0.7299957;0.0;40.05;39.94
2.647996;0.7200012;0.0;40.05;39.94
2.658004;0.7100067;0.0;40.01;39.98
2.667988;0.6799927;0.0;39.89;40.1
2.67798;0.66999817;0.0;39.95;40.04
2.687972;0.6399994;0.0;39.78;40.21
2.69796;0.6100006;0.0;39.68;40.31
2.707972;0.5700073;0.0;39.66;40.33
2.717932;0.5399933;0.0;39.64;40.35
2.727956;0.5;0.0;39.55;40.44
2.73794;0.4600067;0.0;39.56;40.43
2.747908;0.41999817;0.0;39.51;40.48
2.757904;0.38000488;0.0;39.53;40.46
2.767904;0.33999634;0.0;39.58;40.41
2.777908;0.30999756;0.0;39.63;40.36
2.787884;0.27999878;0.0;39.61;40.38
2.797876;0.25;0.0;39.63;40.36
2.807892;0.22999573;0.0;39.74;40.25
2.81786;0.21000671;0.0;39.7;40.29
2.827868;0.19000244;0.0;39.78;40.21
2.837844;0.17999268;0.0;39.81;40.18
2.84786;0.16999817;0.0;39.91;40.08
2.857856;0.1499939;0.0;39.81;40.18
2.86782;0.13999939;0.0;39.79;40.2
2.877844;0.11999512;0.0;39.76;40.23
2.887832;0.11000061;0.0;39.76;40.23
2.897824;0.08000183;0.0;39.66;40.33
2.907828;0.05999756;0.0;39.66;40.33
2.917816;0.05000305;0.0;39.76;40.23
2.927812;0.02999878;0.0;39.74;40.25
2.937796;0.009994507;0.0;39.64;40.35
2.947792;0.0;0.0;39.83;40.16
2.957772;-0.009994507;0.0;39.71;40.28
2.96778;-0.020004272;0.0;39.83;40.16
2.977788;-0.02999878;0.0;39.73;40.26
2.987776;-0.039993286;0.0;39.82;40.17
2.997756;-0.05000305;0.0;39.82;40.17
3.007756;-0.05999756;0.0;39.81;40.18
3.017752;-0.05999756;0.0;39.81;40.18
3.027748;-0.070007324;0.0;39.8;40.19
3.037736;-0.070007324;0.0;39.9;40.09
3.047732;-0.070007324;0.0;39.91;40.08
3.057716;-0.070007324;0.0;40.02;39.97
3.0677;-0.05999756;0.0;40.01;39.98
3.077712;-0.05000305;0.0;40.12;39.87
3.087708;-0.02999878;0.0;40.22;39.77
3.097716;-0.009994507;0.0;40.26;39.73
3.1077;0.009994507;0.0;40.26;39.73
3.11768;0.05000305;0.0;40.47;39.52
3.12766;0.08000183;0.0;40.48;39.51
3.137636;0.11999512;0.0;40.61;39.38
3.147608;0.16000366;0.0;40.63;39.36
3.157616;0.21000671;0.0;40.65;39.34
3.167616;0.25;0.0;40.65;39.34
3.177584;0.2899933;0.0;40.78;39.21
3.187596;0.33000183;0.0;40.7;39.29
3.197584;0.36999512;0.0;40.71;39.28
3.2076;0.41000366;0.0;40.72;39.27
3.217592;0.44999695;0.0;40.75;39.24
3.227576;0.4900055;0.0;40.78;39.21
3.237572;0.5299988;0.0;40.81;39.18
3.24756;0.55999756;0.0;40.79;39.2
3.257552;0.6000061;0.0;40.86;39.13
3.267548;0.6399994;0.0;40.87;39.12
3.277536;0.6799927;0.0;40.84;39.15
3.28754;0.7299957;0.0;41.04;38.95
3.297508;0.7599945;0.0;40.81;39.18
3.30752;0.80000305;0.0;40.99;39.0
3.317512;0.83999634;0.0;40.96;39.03
3.327492;0.8699951;0.0;40.94;39.05
3.337496;0.91000366;0.0;41.02;38.97
3.3475;0.94000244;0.0;40.97;39.02
3.35748;0.9700012;0.0;40.96;39.03
3.367476;1.0;0.0;41.04;38.95
3.377472;1.0299988;0.0;40.86;39.13
3.387452;1.050003;0.0;40.92;39.07
3.39744;1.0800018;0.0;41.02;38.97
3.407444;1.1000061;0.0;40.89;39.1
3.41742;1.1199951;0.0;41.0;38.99
3.427432;1.1399994;0.0;40.94;39.05
3.437424;1.1699982;0.0;41.08;38.91
3.447432;1.1900024;0.0;41.07;38.92
3.457424;1.199997;0.0;40.86;39.13
3.467416;1.2100067;0.0;40.8;39.19
3.477404;1.2100067;0.0;40.71;39.28
3.487388;1.199997;0.0;40.69;39.3
3.497388;1.2299957;0.0;41.18;38.81
3.507384;1.2400055;0.0;41.01;38.98
3.517372;1.2400055;0.0;40.78;39.21
3.527748;1.2400055;0.0;40.76;39.23
3.537344;1.2299957;0.0;40.64;39.35
3.54734;1.2200012;0.0;40.64;39.35
3.55736;1.2100067;0.0;40.77;39.22
3.567336;1.2299957;0.0;41.14;38.85
3.577316;1.2400055;0.0;40.95;39.04
3.587288;1.2200012;0.0;40.66;39.33
3.597296;1.2100067;0.0;40.67;39.32
3.607284;1.1900024;0.0;40.59;39.4
3.61728;1.1799927;0.0;40.68;39.31
3.627272;1.1900024;0.0;41.13;38.86
3.637296;1.199997;0.0;41.06;38.93
3.647268;1.1900024;0.0;40.74;39.25
3.657256;1.1699982;0.0;40.65;39.34
3.667272;1.1600037;0.0;40.71;39.28
3.677252;1.1300049;0.0;40.47;39.52
3.687252;1.1100006;0.0;40.59;39.4
3.697228;1.1000061;0.0;40.74;39.25
3.707232;1.0899963;0.0;40.9;39.09
3.71722;1.0899963;0.0;40.91;39.08
3.727196;1.0700073;0.0;40.59;39.4
3.737212;1.0299988;0.0;40.41;39.58
3.747188;1.0;0.0;40.49;39.5
3.757188;0.9799957;0.0;40.54;39.45
3.767184;0.9700012;0.0;40.75;39.24
3.777176;0.94999695;0.0;40.67;39.32
3.787164;0.9299927;0.0;40.62;39.37
3.797164;0.8899994;0.0;40.39;39.6
3.80714;0.8699951;0.0;40.54;39.45
3.817144;0.8500061;0.0;40.75;39.24
3.827128;0.83000183;0.0;40.58;39.41
3.83712;0.80999756;0.0;40.53;39.46
3.84712;0.7899933;0.0;40.63;39.36
3.857108;0.7700043;0.0;40.62;39.37
3.867092;0.7299957;0.0;40.39;39.6
3.877088;0.7200012;0.0;40.65;39.34
3.887092;0.69000244;0.0;40.52;39.47
3.897088;0.66000366;0.0;40.47;39.52
3.90708;0.6399994;0.0;40.56;39.43
3.917056;0.6199951;0.0;40.5;39.49
3.927072;0.6000061;0.0;40.64;39.35
3.937048;0.58000183;0.0;40.46;39.53
3.94704;0.5700073;0.0;40.72;39.27
3.957032;0.55000305;0.0;40.65;39.34
3.967012;0.5399933;0.0;40.68;39.31
3.977012;0.5299988;0.0;40.7;39.29
3.987012;0.5099945;0.0;40.61;39.38
3.997;0.5;0.0;40.66;39.33
4.006996;0.47999573;0.0;40.58;39.41
4.016992;0.47000122;0.0;40.61;39.38
4.027008;0.44000244;0.0;40.51;39.48
4.036972;0.41999817;0.0;40.53;39.46
4.046964;0.3999939;0.0;40.5;39.49
4.056968;0.38000488;0.0;40.55;39.44
4.06694;0.3600006;0.0;40.46;39.53
4.076956;0.33000183;0.0;40.35;39.64
4.086952;0.30000305;0.0;40.38;39.61
4.096896;0.27999878;0.0;40.45;39.54
4.106908;0.25;0.0;40.38;39.61
4.116896;0.22000122;0.0;40.26;39.73
4.126884;0.19000244;0.0;40.3;39.69
4.136884;0.16000366;0.0;40.35;39.64
4.146888;0.11999512;0.0;40.11;39.88
4.156876;0.08999634;0.0;40.24;39.75
4.166888;0.039993286;0.0;39.98;40.01
4.176844;0.0;0.0;40.03;39.96
4.186868;-0.05999756;0.0;39.87;40.12
4.196856;-0.1000061;0.0;39.94;40.05
4.206836;-0.16000366;0.0;39.78;40.21
4.21684;-0.21000671;0.0;39.81;40.18
4.226828;-0.2599945;0.0;39.8;40.19
4.23682;-0.30999756;0.0;39.77;40.22
4.246812;-0.36999512;0.0;39.64;40.35
4.256816;-0.41999817;0.0;39.62;40.37
4.266808;-0.47999573;0.0;39.66;40.33
4.276812;-0.5200043;0.0;39.74;40.25
4.286792;-0.5700073;0.0;39.64;40.35
4.29678;-0.6300049;0.0;39.5;40.49
4.306772;-0.66999817;0.0;39.74;40.25
4.316748;-0.7200012;0.0;39.57;40.42
4.326756;-0.7599945;0.0;39.66;40.33
4.336748;-0.80000305;0.0;39.63;40.36
4.346736;-0.83999634;0.0;39.61;40.38
4.356736;-0.8800049;0.0;39.65;40.34
4.366732;-0.91000366;0.0;39.66;40.33
4.37672;-0.94000244;0.0;39.72;40.27
4.386724;-0.9799957;0.0;39.55;40.44
4.396708;-1.0;0.0;39.69;40.3
4.406704;-1.0299988;0.0;39.73;40.26
4.41668;-1.050003;0.0;39.7;40.29
4.426668;-1.0700073;0.0;39.81;40.18
4.436668;-1.0800018;0.0;39.79;40.2
4.446664;-1.1100006;0.0;39.64;40.35
4.456664;-1.1100006;0.0;39.86;40.13
4.466648;-1.1199951;0.0;39.83;40.16
4.47664;-1.1399994;0.0;39.71;40.28
4.48662;-1.1399994;0.0;39.9;40.09
4.496596;-1.1499939;0.0;39.78;40.21
4.506612;-1.1600037;0.0;39.86;40.13
4.5166;-1.1499939;0.0;40.03;39.96
4.526992;-1.1399994;0.0;40.05;39.94
4.536592;-1.1300049;0.0;40.07;39.92
4.5466;-1.1199951;0.0;40.06;39.93
4.556576;-1.0800018;0.0;40.4;39.59
4.566604;-1.050003;0.0;40.39;39.6
4.576592;-1.0099945;0.0;40.52;39.47
4.58658;-0.9600067;0.0;40.65;39.34
4.596556;-0.91000366;0.0;40.67;39.32
4.60656;-0.8600006;0.0;40.69;39.3
4.616556;-0.80999756;0.0;40.7;39.29
4.626556;-0.7599945;0.0;40.72;39.27
4.636552;-0.7100067;0.0;40.8;39.19
4.646532;-0.66000366;0.0;40.71;39.28
4.656536;-0.6000061;0.0;40.95;39.04
4.66692;-0.5399933;0.0;40.84;39.15
4.676524;-0.4900055;0.0;40.98;39.01
4.686512;-0.42999268;0.0;40.99;39.0
4.696504;-0.36999512;0.0;41.01;38.98
4.706488;-0.30999756;0.0;41.02;38.97
4.716452;-0.25;0.0;41.0;38.99
4.726448;-0.19000244;0.0;41.22;38.77
4.736436;-0.13999939;0.0;40.95;39.04
4.746436;-0.08000183;0.0;41.18;38.81
4.756448;-0.020004272;0.0;41.11;38.88
4.766428;0.02999878;0.0;41.09;38.9
4.77642;0.08000183;0.0;40.99;39.0
4.78642;0.13000488;0.0;41.07;38.92
4.79642;0.16999817;0.0;41.02;38.97
4.806392;0.21000671;0.0;40.97;39.02
4.816388;0.25;0.0;40.98;39.01
4.826376;0.27999878;0.0;41.0;38.99
4.836384;0.33000183;0.0;41.1;38.89
4.846764;0.36999512;0.0;41.16;38.83
4.856372;0.41999817;0.0;41.3;38.69
4.86638;0.47000122;0.0;41.15;38.84
4.876368;0.5200043;0.0;41.33;38.66
4.886352;0.55999756;0.0;41.29;38.7
4.896344;0.6000061;0.0;41.18;38.81
4.906336;0.6300049;0.0;41.03;38.96
4.916336;0.66999817;0.0;41.23;38.76
4.926332;0.69000244;0.0;40.97;39.02
4.936328;0.69999695;0.0;40.88;39.11
4.946308;0.7200012;0.0;40.99;39.0
4.956312;0.7299957;0.0;40.82;39.17
4.9663;0.7200012;0.0;40.64;39.35
4.976292;0.69999695;0.0;40.47;39.52
4.986288;0.6799927;0.0;40.41;39.58
4.996284;0.6499939;0.0;40.25;39.74
5.00626;0.6199951;0.0;40.2;39.79
5.01624;0.58000183;0.0;40.16;39.83
5.026228;0.5399933;0.0;39.97;40.02
5.03624;0.4900055;0.0;39.95;40.04
5.046224;0.42999268;0.0;39.8;40.19
5.056208;0.38000488;0.0;39.82;40.17
5.0662;0.32000732;0.0;39.67;40.32
5.076184;0.25;0.0;39.51;40.48
5.086184;0.16999817;0.0;39.41;40.58
5.096168;0.1000061;0.0;39.48;40.51
5.106564;0.02999878;0.0;39.48;40.51
5.116188;-0.039993286;0.0;39.37;40.62
5.12618;-0.1000061;0.0;39.47;40.52
5.136152;-0.16000366;0.0;39.44;40.55
5.146152;-0.22000122;0.0;39.41;40.58
5.156148;-0.27999878;0.0;39.47;40.52
5.166132;-0.33000183;0.0;39.54;40.45
5.176108;-0.38000488;0.0;39.51;40.48
5.186116;-0.41999817;0.0;39.6;40.39
5.196116;-0.4600067;0.0;39.67;40.32
5.206132;-0.4900055;0.0;39.75;40.24
5.216124;-0.5200043;0.0;39.75;40.24
5.226088;-0.5399933;0.0;39.81;40.18
5.23608;-0.55000305;0.0;40.01;39.98
5.246096;-0.55999756;0.0;40.0;39.99
5.256076;-0.55999756;0.0;40.11;39.88
5.26608;-0.55999756;0.0;40.1;39.89
5.276068;-0.55999756;0.0;40.19;39.8
5.286068;-0.55000305;0.0;40.28;39.71
5.296024;-0.5399933;0.0;40.31;39.68
5.306036;-0.5200043;0.0;40.38;39.61
5.316024;-0.5;0.0;40.4;39.59
5.326028;-0.47000122;0.0;40.62;39.37
5.336;-0.44000244;0.0;40.63;39.36
5.345984;-0.3999939;0.0;40.73;39.26
5.356;-0.3600006;0.0;40.71;39.28
5.36598;-0.32000732;0.0;40.8;39.19
5.37598;-0.27000427;0.0;40.95;39.04
5.385968;-0.22999573;0.0;40.83;39.16
5.395956;-0.17999268;0.0;40.99;39.0
5.405944;-0.11999512;0.0;41.13;38.86
5.415964;-0.05999756;0.0;41.15;38.84
5.425932;0.0;0.0;41.2;38.79
5.43594;0.05999756;0.0;41.29;38.7
5.445928;0.11999512;0.0;41.34;38.65
5.455912;0.19000244;0.0;41.46;38.53
5.465896;0.27000427;0.0;41.66;38.33
5.475896;0.33999634;0.0;41.55;38.44
5.485888;0.42999268;0.0;41.76;38.23
5.495904;0.5099945;0.0;41.77;38.22
5.505884;0.58999634;0.0;41.83;38.16
5.51588;0.6799927;0.0;41.99;38.0
5.525868;0.7599945;0.0;41.9;38.09
5.535876;0.83999634;0.0;41.98;38.01
5.545872;0.9299927;0.0;42.1;37.89
5.555864;1.0099945;0.0;42.08;37.91
5.565852;1.0899963;0.0;42.05;37.94
5.575828;1.1699982;0.0;42.17;37.82
5.585812;1.2400055;0.0;42.06;37.93
5.5958;1.3200073;0.0;42.15;37.84
5.605796;1.3899994;0.0;42.09;37.9
5.6158;1.4400024;0.0;41.92;38.07
5.625804;1.5;0.0;42.08;37.91
5.63578;1.5599976;0.0;42.05;37.94
5.645772;1.6000061;0.0;41.89;38.1
5.655768;1.6600037;0.0;42.06;37.93
5.66576;1.699997;0.0;41.98;38.01
5.675772;1.7400055;0.0;41.93;38.06
5.685748;1.7799988;0.0;42.01;37.98
5.695744;1.8200073;0.0;41.91;38.08
5.705736;1.8399963;0.0;41.85;38.14
5.715732;1.8600006;0.0;41.79;38.2
5.725728;1.8800049;0.0;41.68;38.31
5.73572;1.8800049;0.0;41.61;38.38
5.745708;1.8800049;0.0;41.52;38.47
5.755696;1.8699951;0.0;41.42;38.57
5.765684;1.8500061;0.0;41.2;38.79
5.775684;1.8300018;0.0;41.23;38.76
5.7857;1.7899933;0.0;41.02;38.97
5.795664;1.75;0.0;40.89;39.1
5.805664;1.699997;0.0;40.91;39.08
5.81566;1.6600037;0.0;40.85;39.14
5.825656;1.6000061;0.0;40.7;39.29
5.835652;1.5399933;0.0;40.66;39.33
5.845644;1.4600067;0.0;40.37;39.62
5.855644;1.3999939;0.0;40.48;39.51
5.865624;1.3200073;0.0;40.31;39.68
5.875616;1.2400055;0.0;40.24;39.75
5.885604;1.1499939;0.0;40.16;39.83
5.895612;1.0700073;0.0;40.11;39.88
5.905616;0.9700012;0.0;39.83;40.16
5.915596;0.8699951;0.0;39.89;40.1
5.92558;0.7899933;0.0;39.98;40.01
5.935568;0.69000244;0.0;39.77;40.22
5.94556;0.58999634;0.0;39.79;40.2
5.955572;0.4900055;0.0;39.7;40.29
5.965544;0.3899994;0.0;39.63;40.36
5.975532;0.30000305;0.0;39.65;40.34
5.985512;0.19999695;0.0;39.54;40.45
5.995536;0.11000061;0.0;39.68;40.31
6.00552;0.02999878;0.0;39.7;40.29
6.015508;-0.05999756;0.0;39.57;40.42
6.025484;-0.13999939;0.0;39.69;40.3
6.03548;-0.22999573;0.0;39.57;40.42
6.045484;-0.30999756;0.0;39.53;40.46
6.055496;-0.3899994;0.0;39.58;40.41
6.065476;-0.47999573;0.0;39.43;40.56
6.075472;-0.55000305;0.0;39.48;40.51
6.085464;-0.6399994;0.0;39.31;40.68
6.095448;-0.7299957;0.0;39.24;40.75
6.105444;-0.80999756;0.0;39.41;40.58
6.115448;-0.8800049;0.0;39.33;40.66
6.125424;-0.94999695;0.0;39.4;40.59
6.13542;-1.0200043;0.0;39.35;40.64
6.145408;-1.0800018;0.0;39.53;40.46
6.155772;-1.1300049;0.0;39.63;40.36
6.165388;-1.1699982;0.0;39.55;40.44
6.175368;-1.2200012;0.0;39.63;40.36
6.18536;-1.25;0.0;39.73;40.26
6.195376;-1.2799988;0.0;39.8;40.19
6.205352;-1.300003;0.0;39.91;40.08
6.215348;-1.3099976;0.0;39.98;40.01
6.22534;-1.3099976;0.0;40.12;39.87
6.235356;-1.3099976;0.0;40.16;39.83
6.245348;-1.300003;0.0;40.29;39.7
6.255332;-1.2899933;0.0;40.28;39.71
6.265328;-1.2700043;0.0;40.39;39.6
6.275332;-1.2400055;0.0;40.64;39.35
6.285316;-1.2100067;0.0;40.48;39.51
6.2953;-1.1799927;0.0;40.63;39.36
6.3053;-1.1499939;0.0;40.61;39.38
6.315284;-1.1100006;0.0;40.73;39.26
6.325296;-1.0700073;0.0;40.63;39.36
6.335296;-1.0399933;0.0;40.65;39.34
6.345292;-1.0;0.0;40.74;39.25
6.355276;-0.9700012;0.0;40.65;39.34
6.365284;-0.94000244;0.0;40.63;39.36
6.37526;-0.91000366;0.0;40.65;39.34
6.385248;-0.8800049;0.0;40.66;39.33
6.395252;-0.8500061;0.0;40.61;39.38
6.405236;-0.83000183;0.0;40.51;39.48
6.415236;-0.80999756;0.0;40.54;39.45
6.42522;-0.7899933;0.0;40.41;39.58
6.435236;-0.7700043;0.0;40.5;39.49
6.445192;-0.7599945;0.0;40.32;39.67
6.455196;-0.7599945;0.0;40.22;39.77
6.465188;-0.75;0.0;40.41;39.58
6.475188;-0.75;0.0;40.16;39.83
6.485184;-0.75;0.0;40.17;39.82
6.495184;-0.7599945;0.0;40.08;39.91
6.50516;-0.7599945;0.0;40.16;39.83
6.515152;-0.7700043;0.0;40.04;39.95
6.525152;-0.7799988;0.0;39.93;40.06
6.535484;-0.80000305;0.0;39.82;40.17
6.545136;-0.83000183;0.0;39.77;40.22
6.555116;-0.8500061;0.0;39.67;40.32
6.565116;-0.8699951;0.0;39.79;40.2
6.575116;-0.8899994;0.0;39.88;40.11
6.58512;-0.91000366;0.0;39.75;40.24
6.595104;-0.9299927;0.0;39.62;40.37
6.605084;-0.94999695;0.0;39.82;40.17
6.6151;-0.94999695;0.0;39.94;40.05
6.625076;-0.9600067;0.0;39.8;40.19
6.635084;-0.9700012;0.0;39.9;40.09
6.645072;-0.9600067;0.0;40.02;39.97
6.655056;-0.94999695;0.0;40.14;39.85
6.665044;-0.94000244;0.0;40.13;39.86
6.675056;-0.9299927;0.0;40.1;39.89
6.685032;-0.91000366;0.0;40.22;39.77
6.695036;-0.8999939;0.0;40.12;39.87
6.705016;-0.8899994;0.0;40.11;39.88
6.715;-0.8699951;0.0;40.23;39.76
6.725;-0.8600006;0.0;40.12;39.87
6.735;-0.83999634;0.0;40.19;39.8
6.744984;-0.83000183;0.0;40.12;39.87
6.754984;-0.8200073;0.0;40.1;39.89
6.764968;-0.80999756;0.0;40.19;39.8
6.774968;-0.80000305;0.0;40.08;39.91
6.784956;-0.7899933;0.0;40.07;39.92
6.79496;-0.7799988;0.0;40.06;39.93
6.804948;-0.7700043;0.0;40.08;39.91
6.814948;-0.7599945;0.0;40.07;39.92
6.824944;-0.7700043;0.0;39.84;40.15
6.834916;-0.7700043;0.0;39.92;40.07
6.845296;-0.7599945;0.0;39.93;40.06
6.854892;-0.7799988;0.0;39.69;40.3
6.864884;-0.7899933;0.0;39.7;40.29
6.874872;-0.80000305;0.0;39.69;40.3
6.884868;-0.8200073;0.0;39.58;40.41
6.894872;-0.83999634;0.0;39.64;40.35
6.904868;-0.8500061;0.0;39.59;40.4
6.91484;-0.8699951;0.0;39.55;40.44
6.924864;-0.8800049;0.0;39.67;40.32
6.934852;-0.8899994;0.0;39.55;40.44
6.94524;-0.8999939;0.0;39.64;40.35
6.954832;-0.91999817;0.0;39.51;40.48
6.964828;-0.94000244;0.0;39.41;40.58
6.97522;-0.9600067;0.0;39.49;40.5
6.984832;-0.9700012;0.0;39.47;40.52
6.994796;-0.9900055;0.0;39.45;40.54
7.004808;-1.0099945;0.0;39.44;40.55
7.014788;-1.0200043;0.0;39.42;40.57
7.024788;-1.0399933;0.0;39.41;40.58
7.034768;-1.0599976;0.0;39.38;40.61
7.04478;-1.0700073;0.0;39.45;40.54
7.05476;-1.0800018;0.0;39.44;40.55
7.064732;-1.0800018;0.0;39.51;40.48
7.074712;-1.0899963;0.0;39.52;40.47
7.084736;-1.0899963;0.0;39.51;40.48
7.094724;-1.0899963;0.0;39.6;40.39
7.104728;-1.0700073;0.0;39.83;40.16
7.114724;-1.050003;0.0;39.81;40.18
7.124716;-1.0299988;0.0;39.79;40.2
7.134704;-1.0099945;0.0;39.91;40.08
7.144696;-0.9700012;0.0;40.12;39.87
7.154688;-0.94000244;0.0;40.11;39.88
7.164672;-0.8899994;0.0;40.24;39.75
7.175056;-0.8500061;0.0;40.22;39.77
7.184652;-0.7899933;0.0;40.51;39.48
7.194628;-0.7400055;0.0;40.4;39.59
7.204616;-0.66999817;0.0;40.61;39.38
7.214628;-0.6100006;0.0;40.54;39.45
7.224636;-0.5399933;0.0;40.74;39.25
7.234632;-0.47999573;0.0;40.67;39.32
