t (s);roll (deg);cons (deg);TL (%);TR (%)
2.28828;0.47999573;0.0;40.03;39.96
2.298276;0.5099945;0.0;40.02;39.97
2.30828;0.5299988;0.0;39.94;40.05
2.31826;0.55000305;0.0;40.07;39.92
2.328256;0.58000183;0.0;40.06;39.93
2.338248;0.6000061;0.0;40.08;39.91
2.348248;0.6199951;0.0;39.97;40.02
2.358224;0.6199951;0.0;39.92;40.07
2.36822;0.6399994;0.0;39.99;40.0
2.378224;0.6399994;0.0;39.85;40.14
2.388208;0.6499939;0.0;39.95;40.04
2.398208;0.6499939;0.0;39.89;40.1
2.408208;0.66000366;0.0;39.95;40.04
2.418184;0.66999817;0.0;39.94;40.05
2.428172;0.6799927;0.0;40.04;39.95
2.438148;0.6799927;0.0;39.91;40.08
2.448144;0.6799927;0.0;39.91;40.08
2.458132;0.66999817;0.0;39.83;40.16
2.468136;0.66999817;0.0;39.92;40.07
2.47812;0.66000366;0.0;39.79;40.2
2.488128;0.66000366;0.0;39.84;40.15
2.49812;0.66000366;0.0;39.91;40.08
2.508112;0.6499939;0.0;39.83;40.16
2.518092;0.6499939;0.0;39.95;40.04
2.528104;0.6499939;0.0;39.98;40.01
2.538092;0.6499939;0.0;39.9;40.09
2.548084;0.6499939;0.0;40.02;39.97
2.558088;0.66000366;0.0;40.02;39.97
2.568072;0.66000366;0.0;40.06;39.93
2.578064;0.66999817;0.0;40.12;39.87
2.588064;0.6799927;0.0;40.12;39.87
2.598068;0.69999695;0.0;40.23;39.76
2.608044;0.7200012;0.0;40.26;39.73
2.61804;0.7299957;0.0;40.18;39.81
2.628036;0.7400055;0.0;40.2;39.79
2.63802;0.75;0.0;40.25;39.74
2.648016;0.7599945;0.0;40.23;39.76
2.658004;0.7700043;0.0;40.27;39.72
2.667996;0.7899933;0.0;40.39;39.6
2.677996;0.80999756;0.0;40.32;39.67
2.687992;0.8200073;0.0;40.29;39.7
2.69798;0.83000183;0.0;40.26;39.73
2.707972;0.83999634;0.0;40.33;39.66
2.717956;0.8500061;0.0;40.36;39.63
2.727952;0.8600006;0.0;40.36;39.63
2.737932;0.8699951;0.0;40.41;39.58
2.747916;0.8800049;0.0;40.38;39.61
2.757908;0.8999939;0.0;40.5;39.49
2.767908;0.91999817;0.0;40.5;39.49
2.777908;0.9299927;0.0;40.43;39.56
2.788276;0.94000244;0.0;40.45;39.54
2.797888;0.94999695;0.0;40.49;39.5
2.807872;0.9600067;0.0;40.43;39.56
2.817872;0.9600067;0.0;40.44;39.55
2.827876;0.9600067;0.0;40.34;39.65
2.837852;0.9700012;0.0;40.54;39.45
2.847848;0.9700012;0.0;40.43;39.56
2.857844;0.9700012;0.0;40.47;39.52
2.867836;0.9799957;0.0;40.5;39.49
2.877844;0.9900055;0.0;40.57;39.42
2.887828;1.0;0.0;40.62;39.37
2.897812;1.0;0.0;40.51;39.48
2.907812;1.0099945;0.0;40.56;39.43
2.917816;1.0099945;0.0;40.59;39.4
2.927812;1.0099945;0.0;40.5;39.49
2.937804;1.0099945;0.0;40.54;39.45
2.947776;1.0;0.0;40.43;39.56
2.95778;0.9900055;0.0;40.41;39.58
2.967772;0.9799957;0.0;40.41;39.58
2.97776;0.9700012;0.0;40.43;39.56
2.98776;0.94999695;0.0;40.36;39.63
2.997752;0.94000244;0.0;40.43;39.56
3.007748;0.9299927;0.0;40.46;39.53
3.017736;0.91999817;0.0;40.43;39.56
3.027712;0.8999939;0.0;40.36;39.63
3.037712;0.8899994;0.0;40.43;39.56
3.047696;0.8800049;0.0;40.39;39.6
3.057708;0.8600006;0.0;40.33;39.66
3.067688;0.83000183;0.0;40.32;39.67
3.077672;0.8200073;0.0;40.41;39.58
3.087672;0.80999756;0.0;40.42;39.57
3.097672;0.7899933;0.0;40.43;39.56
3.107668;0.7899933;0.0;40.52;39.47
3.117648;0.7799988;0.0;40.55;39.44
3.12766;0.7700043;0.0;40.49;39.5
3.13764;0.7700043;0.0;40.6;39.39
3.147628;0.7700043;0.0;40.61;39.38
3.15762;0.7799988;0.0;40.69;39.3
3.16764;0.7799988;0.0;40.73;39.26
3.177608;0.7799988;0.0;40.6;39.39
3.187592;0.7799988;0.0;40.68;39.31
3.197624;0.7799988;0.0;40.7;39.29
3.207588;0.7799988;0.0;40.61;39.38
3.217588;0.7700043;0.0;40.65;39.34
3.227568;0.7599945;0.0;40.57;39.42
3.237564;0.7599945;0.0;40.61;39.38
3.247564;0.75;0.0;40.63;39.36
3.257548;0.7299957;0.0;40.39;39.6
3.267544;0.7100067;0.0;40.54;39.45
3.277528;0.6799927;0.0;40.27;39.72
3.287512;0.6499939;0.0;40.28;39.71
3.297532;0.6100006;0.0;40.27;39.72
3.307508;0.58000183;0.0;40.19;39.8
3.317496;0.5299988;0.0;40.11;39.88
3.327496;0.4900055;0.0;40.09;39.9
3.33748;0.44999695;0.0;40.15;39.84
3.347456;0.41000366;0.0;40.07;39.92
3.357464;0.3600006;0.0;39.99;40.0
3.367436;0.32000732;0.0;40.08;39.91
3.377444;0.2899933;0.0;40.1;39.89
3.387424;0.2599945;0.0;40.15;39.84
3.397424;0.22000122;0.0;40.09;39.9
3.40742;0.19000244;0.0;40.16;39.83
3.417428;0.16999817;0.0;40.18;39.81
3.427408;0.13999939;0.0;40.16;39.83
3.437412;0.11000061;0.0;40.1;39.89
3.4474;0.08999634;0.0;40.25;39.74
3.457404;0.070007324;0.0;40.21;39.78
3.46742;0.05999756;0.0;40.23;39.76
3.477384;0.039993286;0.0;40.25;39.74
3.487388;0.02999878;0.0;40.34;39.65
3.49738;0.02999878;0.0;40.4;39.59
3.507372;0.02999878;0.0;40.38;39.61
3.517364;0.020004272;0.0;40.35;39.64
3.527364;0.020004272;0.0;40.38;39.61
3.537352;0.020004272;0.0;40.4;39.59
3.547348;0.0;0.0;40.28;39.71
3.557344;0.0;0.0;40.33;39.66
3.567732;-0.009994507;0.0;40.36;39.63
3.577304;-0.020004272;0.0;40.26;39.73
3.58732;-0.02999878;0.0;40.31;39.68
3.597308;-0.02999878;0.0;40.39;39.6
3.607304;-0.02999878;0.0;40.4;39.59
3.617292;-0.02999878;0.0;40.43;39.56
3.627288;-0.02999878;0.0;40.39;39.6
3.637272;-0.020004272;0.0;40.5;39.49
3.647276;-0.009994507;0.0;40.53;39.46
3.657256;0.009994507;0.0;40.62;39.37
3.667256;0.020004272;0.0;40.61;39.38
3.677256;0.039993286;0.0;40.68;39.31
3.687236;0.070007324;0.0;40.82;39.17
3.697232;0.08999634;0.0;40.76;39.23
3.707232;0.11999512;0.0;40.82;39.17
3.71722;0.1499939;0.0;40.84;39.15
3.727188;0.16999817;0.0;40.78;39.21
3.737192;0.19999695;0.0;40.82;39.17
3.747204;0.22000122;0.0;40.85;39.14
3.7572;0.25;0.0;40.95;39.04
3.76718;0.2899933;0.0;41.01;38.98
3.777148;0.32000732;0.0;41.0;38.99
3.787164;0.3500061;0.0;41.04;38.95
3.797152;0.3999939;0.0;41.18;38.81
3.807128;0.44000244;0.0;41.19;38.8
3.817148;0.47999573;0.0;41.21;38.78
3.827136;0.5099945;0.0;41.14;38.85
3.83714;0.55000305;0.0;41.25;38.74
3.847116;0.58999634;0.0;41.25;38.74
3.857108;0.6300049;0.0;41.28;38.71
3.8671;0.66999817;0.0;41.29;38.7
3.8771;0.69999695;0.0;41.26;38.73
3.887092;0.7299957;0.0;41.31;38.68
3.897084;0.7700043;0.0;41.31;38.68
3.907072;0.80000305;0.0;41.34;38.65
3.917064;0.83000183;0.0;41.32;38.67
3.92704;0.8600006;0.0;41.3;38.69
3.93704;0.8800049;0.0;41.25;38.74
3.947032;0.91000366;0.0;41.41;38.58
3.957024;0.91999817;0.0;41.25;38.74
3.96702;0.94999695;0.0;41.36;38.63
3.97702;0.9700012;0.0;41.38;38.61
3.987012;0.9900055;0.0;41.37;38.62
3.997012;1.0;0.0;41.26;38.73
4.006992;1.0200043;0.0;41.32;38.67
4.016984;1.0099945;0.0;41.13;38.86
4.02698;1.0099945;0.0;41.13;38.86
4.036984;1.0;0.0;41.05;38.94
4.046952;1.0;0.0;41.19;38.8
4.056952;0.9900055;0.0;41.06;38.93
4.06694;0.9700012;0.0;40.95;39.04
4.076944;0.9600067;0.0;41.08;38.91
4.086932;0.94000244;0.0;40.93;39.06
4.096912;0.91999817;0.0;41.01;38.98
4.1069;0.91000366;0.0;41.11;38.88
4.116932;0.8999939;0.0;41.1;38.89
4.126916;0.8899994;0.0;41.05;38.94
4.136904;0.8800049;0.0;41.15;38.84
4.146888;0.8600006;0.0;40.97;39.02
4.156876;0.83999634;0.0;40.98;39.01
4.166876;0.80999756;0.0;40.84;39.15
4.176864;0.7899933;0.0;40.97;39.02
4.186852;0.7599945;0.0;40.83;39.16
4.196856;0.7400055;0.0;40.91;39.08
4.20686;0.69999695;0.0;40.74;39.25
4.21684;0.66999817;0.0;40.82;39.17
4.226816;0.6300049;0.0;40.69;39.3
4.236832;0.58999634;0.0;40.65;39.34
4.246804;0.55000305;0.0;40.61;39.38
4.256796;0.5099945;0.0;40.6;39.39
4.266792;0.44999695;0.0;40.46;39.53
4.277168;0.3999939;0.0;40.45;39.54
4.286768;0.33999634;0.0;40.24;39.75
4.296752;0.27000427;0.0;40.23;39.76
4.30674;0.19999695;0.0;40.11;39.88
4.316748;0.11999512;0.0;40.0;39.99
4.326748;0.05999756;0.0;40.1;39.89
4.336728;-0.02999878;0.0;39.81;40.18
4.34672;-0.11000061;0.0;39.8;40.19
4.356708;-0.21000671;0.0;39.64;40.35
4.3667;-0.30000305;0.0;39.6;40.39
4.376688;-0.3899994;0.0;39.55;40.44
4.3867;-0.5;0.0;39.29;40.7
4.397076;-0.6000061;0.0;39.37;40.62
4.406672;-0.69000244;0.0;39.29;40.7
4.416664;-0.7799988;0.0;39.37;40.62
4.426632;-0.8699951;0.0;39.31;40.68
4.436652;-0.9600067;0.0;39.26;40.73
4.44664;-1.0299988;0.0;39.42;40.57
4.456636;-1.1000061;0.0;39.38;40.61
4.46662;-1.1699982;0.0;39.34;40.65
4.476612;-1.2299957;0.0;39.48;40.51
4.4866;-1.2799988;0.0;39.44;40.55
4.496608;-1.3200073;0.0;39.63;40.36
4.506592;-1.3600006;0.0;39.47;40.52
4.516584;-1.3899994;0.0;39.65;40.34
4.526584;-1.4199982;0.0;39.64;40.35
4.536592;-1.4299927;0.0;39.81;40.18
4.546576;-1.4400024;0.0;39.86;40.13
4.556568;-1.449997;0.0;39.81;40.18
4.56658;-1.4400024;0.0;39.95;40.04
4.576568;-1.4400024;0.0;39.92;40.07
4.58656;-1.4199982;0.0;40.12;39.87
4.596544;-1.3999939;0.0;40.17;39.82
4.606544;-1.3800049;0.0;40.18;39.81
4.616532;-1.3399963;0.0;40.3;39.69
4.626528;-1.3099976;0.0;40.32;39.67
4.6365;-1.2599945;0.0;40.45;39.54
4.646492;-1.2100067;0.0;40.52;39.47
4.656496;-1.1499939;0.0;40.64;39.35
4.666508;-1.0899963;0.0;40.75;39.24
4.676492;-1.0200043;0.0;40.79;39.2
4.686484;-0.94000244;0.0;40.96;39.03
4.696468;-0.8600006;0.0;40.99;39.0
4.706464;-0.7700043;0.0;41.17;38.82
4.71646;-0.69000244;0.0;41.16;38.83
4.726428;-0.58999634;0.0;41.31;38.68
4.736436;-0.4900055;0.0;41.38;38.61
4.746436;-0.3899994;0.0;41.45;38.54
4.7564;-0.30000305;0.0;41.49;38.5
4.766804;-0.19000244;0.0;41.61;38.38
4.776404;-0.08000183;0.0;41.75;38.24
4.78642;0.020004272;0.0;41.61;38.38
4.796396;0.11999512;0.0;41.76;38.23
4.806368;0.22000122;0.0;41.74;38.25
4.81638;0.30999756;0.0;41.77;38.22
4.826368;0.3999939;0.0;41.73;38.26
4.83636;0.4900055;0.0;41.75;38.24
4.846348;0.5700073;0.0;41.74;38.25
4.856356;0.6499939;0.0;41.76;38.23
4.866352;0.7200012;0.0;41.73;38.26
4.876324;0.7899933;0.0;41.77;38.22
4.886708;0.8600006;0.0;41.71;38.28
4.896324;0.9299927;0.0;41.79;38.2
4.906316;0.9799957;0.0;41.68;38.31
4.9163;1.0299988;0.0;41.67;38.32
4.926284;1.0700073;0.0;41.55;38.44
4.936284;1.1100006;0.0;41.54;38.45
4.946288;1.1399994;0.0;41.53;38.46
4.956268;1.1600037;0.0;41.42;38.57
4.96666;1.1699982;0.0;41.31;38.68
4.976292;1.1799927;0.0;41.24;38.75
4.98626;1.1799927;0.0;41.18;38.81
4.996284;1.1600037;0.0;41.02;38.97
5.006256;1.1399994;0.0;41.02;38.97
5.01624;1.1199951;0.0;40.85;39.14
5.026228;1.0800018;0.0;40.76;39.23
5.036244;1.0399933;0.0;40.68;39.31
5.046224;1.0;0.0;40.69;39.3
5.056212;0.94000244;0.0;40.49;39.5
5.066216;0.8899994;0.0;40.53;39.46
5.076196;0.83999634;0.0;40.48;39.51
5.086188;0.7799988;0.0;40.31;39.68
5.096192;0.7100067;0.0;40.33;39.66
5.10618;0.6499939;0.0;40.33;39.66
5.116188;0.58999634;0.0;40.22;39.77
5.12618;0.5299988;0.0;40.25;39.74
5.13616;0.47000122;0.0;40.3;39.69
5.146148;0.41000366;0.0;40.25;39.74
5.156136;0.3500061;0.0;40.19;39.8
5.166104;0.2899933;0.0;40.2;39.79
5.176104;0.22999573;0.0;40.11;39.88
5.186108;0.17999268;0.0;40.18;39.81
5.1961;0.11999512;0.0;40.13;39.86
5.2061;0.05000305;0.0;39.97;40.02
5.216056;0.0;0.0;40.07;39.92
5.226088;-0.05999756;0.0;40.1;39.89
5.236072;-0.11000061;0.0;40.0;39.99
5.246056;-0.16999817;0.0;39.98;40.01
5.256032;-0.22000122;0.0;39.99;40.0
5.266024;-0.27999878;0.0;39.99;40.0
5.276044;-0.32000732;0.0;40.05;39.94
5.286028;-0.36999512;0.0;39.92;40.07
5.296016;-0.41000366;0.0;40.06;39.93
5.30602;-0.44000244;0.0;40.15;39.84
5.316016;-0.47000122;0.0;40.11;39.88
5.325996;-0.4900055;0.0;40.23;39.76
5.33598;-0.5099945;0.0;40.29;39.7
5.345976;-0.5200043;0.0;40.36;39.63
5.355964;-0.5200043;0.0;40.36;39.63
5.36596;-0.5200043;0.0;40.46;39.53
5.375972;-0.5099945;0.0;40.59;39.4
5.385956;-0.5;0.0;40.6;39.39
5.395956;-0.47999573;0.0;40.66;39.33
5.405956;-0.47000122;0.0;40.64;39.35
5.415932;-0.44000244;0.0;40.79;39.2
5.425936;-0.41999817;0.0;40.69;39.3
5.43592;-0.3999939;0.0;40.75;39.24
5.44592;-0.38000488;0.0;40.77;39.22
5.455892;-0.3500061;0.0;40.83;39.16
5.465888;-0.32000732;0.0;40.8;39.19
5.475888;-0.30000305;0.0;40.85;39.14
5.485872;-0.27000427;0.0;40.88;39.11
5.495868;-0.2400055;0.0;40.89;39.1
5.50586;-0.21000671;0.0;40.9;39.09
5.515856;-0.17999268;0.0;40.93;39.06
5.525876;-0.16000366;0.0;40.84;39.15
5.535848;-0.11999512;0.0;41.02;38.97
5.545836;-0.08999634;0.0;40.95;39.04
5.555852;-0.05000305;0.0;41.14;38.85
5.565824;-0.020004272;0.0;41.03;38.96
5.575844;0.020004272;0.0;41.14;38.85
5.585824;0.05999756;0.0;41.18;38.81
5.595808;0.1000061;0.0;41.13;38.86
5.605804;0.13000488;0.0;41.08;38.91
5.615808;0.16000366;0.0;41.17;38.82
5.62578;0.19000244;0.0;41.15;38.84
5.635788;0.22999573;0.0;41.21;38.78
5.645764;0.2599945;0.0;41.19;38.8
5.655784;0.2899933;0.0;41.17;38.82
5.665764;0.33000183;0.0;41.28;38.71
5.675764;0.3600006;0.0;41.28;38.71
5.68576;0.3899994;0.0;41.28;38.71
5.695756;0.42999268;0.0;41.31;38.68
5.705756;0.47000122;0.0;41.44;38.55
5.715728;0.5099945;0.0;41.4;38.59
5.725712;0.55000305;0.0;41.46;38.53
5.735712;0.6000061;0.0;41.71;38.28
5.7457;0.6499939;0.0;41.62;38.37
5.755688;0.69999695;0.0;41.69;38.3
5.765684;0.7400055;0.0;41.64;38.35
5.775692;0.7899933;0.0;41.71;38.28
5.785668;0.83000183;0.0;41.72;38.27
5.795652;0.8800049;0.0;41.78;38.21
5.805656;0.91999817;0.0;41.76;38.23
5.81566;0.9600067;0.0;41.74;38.25
5.825636;1.0;0.0;41.74;38.25
5.835636;1.0299988;0.0;41.71;38.28
5.84562;1.050003;0.0;41.6;38.39
5.855632;1.0700073;0.0;41.62;38.37
5.865612;1.0899963;0.0;41.63;38.36
5.8756;1.1000061;0.0;41.51;38.48
5.885608;1.1100006;0.0;41.56;38.43
5.895584;1.1100006;0.0;41.52;38.47
5.90558;1.1100006;0.0;41.34;38.65
5.915576;1.1000061;0.0;41.44;38.55
5.925556;1.1000061;0.0;41.38;38.61
5.935548;1.0800018;0.0;41.24;38.75
5.945548;1.0599976;0.0;41.19;38.8
5.955524;1.0299988;0.0;41.1;38.89
5.965532;0.9900055;0.0;41.06;38.93
5.975904;0.9600067;0.0;41.1;38.89
5.985512;0.91999817;0.0;40.88;39.11
5.9955;0.8699951;0.0;40.84;39.15
6.005492;0.8200073;0.0;40.85;39.14
6.015504;0.7599945;0.0;40.62;39.37
6.025512;0.69999695;0.0;40.67;39.32
6.03548;0.6399994;0.0;40.64;39.35
6.045472;0.58000183;0.0;40.47;39.52
6.05546;0.5099945;0.0;40.48;39.51
6.065452;0.44000244;0.0;40.42;39.57
6.075456;0.3600006;0.0;40.29;39.7
6.085408;0.27999878;0.0;40.16;39.83
6.095436;0.19000244;0.0;40.09;39.9
6.10542;0.08999634;0.0;39.85;40.14
6.115448;-0.009994507;0.0;39.81;40.18
6.125404;-0.1000061;0.0;39.83;40.16
6.135384;-0.19999695;0.0;39.78;40.21
6.145396;-0.30000305;0.0;39.62;40.37
6.155364;-0.41000366;0.0;39.55;40.44
6.165372;-0.5;0.0;39.63;40.36
6.175352;-0.6000061;0.0;39.49;40.5
6.185356;-0.69999695;0.0;39.47;40.52
6.195344;-0.7899933;0.0;39.41;40.58
6.205328;-0.8800049;0.0;39.47;40.52
6.215336;-0.9700012;0.0;39.44;40.55
6.225328;-1.0399933;0.0;39.52;40.47
6.235324;-1.1300049;0.0;39.32;40.67
6.245308;-1.2100067;0.0;39.33;40.66
6.255312;-1.2899933;0.0;39.33;40.66
6.26532;-1.3600006;0.0;39.37;40.62
6.275292;-1.4400024;0.0;39.25;40.74
6.285256;-1.4900055;0.0;39.43;40.56
6.295244;-1.5599976;0.0;39.32;40.67
6.30524;-1.6000061;0.0;39.55;40.44
6.315256;-1.6399994;0.0;39.46;40.53
6.325252;-1.6699982;0.0;39.58;40.41
6.335228;-1.699997;0.0;39.6;40.39
6.34524;-1.7200012;0.0;39.7;40.29
6.355232;-1.7299957;0.0;39.7;40.29
6.365232;-1.7400055;0.0;39.75;40.24
6.375216;-1.7299957;0.0;39.92;40.07
6.385204;-1.7200012;0.0;39.95;40.04
6.3952;-1.7100067;0.0;39.98;40.01
6.405192;-1.6799927;0.0;40.15;39.84
6.41518;-1.6399994;0.0;40.28;39.71
6.425172;-1.6000061;0.0;40.37;39.62
6.43516;-1.550003;0.0;40.45;39.54
6.44514;-1.5;0.0;40.45;39.54
6.45514;-1.4400024;0.0;40.62;39.37
6.465132;-1.3699951;0.0;40.72;39.27
6.475144;-1.2899933;0.0;40.8;39.19
6.485132;-1.2200012;0.0;40.82;39.17
6.495112;-1.1300049;0.0;41.05;38.94
6.505128;-1.050003;0.0;40.97;39.02
6.5151;-0.9600067;0.0;41.12;38.87
6.5251;-0.8600006;0.0;41.2;38.79
6.535088;-0.7700043;0.0;41.24;38.75
6.545084;-0.6799927;0.0;41.21;38.78
6.555092;-0.58999634;0.0;41.34;38.65
6.565088;-0.5;0.0;41.31;38.68
6.575076;-0.41000366;0.0;41.33;38.66
6.585056;-0.32000732;0.0;41.33;38.66
6.59506;-0.2400055;0.0;41.37;38.62
6.605048;-0.16000366;0.0;41.35;38.64
6.61506;-0.08000183;0.0;41.33;38.66
6.625056;-0.020004272;0.0;41.23;38.76
6.635052;0.039993286;0.0;41.2;38.79
6.645032;0.1000061;0.0;41.23;38.76
6.655024;0.1499939;0.0;41.16;38.83
6.665;0.19999695;0.0;41.1;38.89
6.675016;0.2400055;0.0;41.13;38.86
6.684992;0.27999878;0.0;41.06;38.93
6.695;0.30999756;0.0;40.99;39.0
6.704984;0.33000183;0.0;40.87;39.12
6.714988;0.33999634;0.0;40.79;39.2
6.72498;0.33999634;0.0;40.62;39.37
6.734972;0.33999634;0.0;40.63;39.36
6.744968;0.32000732;0.0;40.44;39.55
6.754952;0.30999756;0.0;40.52;39.47
6.76494;0.2899933;0.0;40.35;39.64
6.774936;0.2599945;0.0;40.32;39.67
6.784904;0.2400055;0.0;40.29;39.7
6.794888;0.21000671;0.0;40.18;39.81
6.804904;0.16999817;0.0;40.13;39.86
6.814916;0.13000488;0.0;40.04;39.95
6.824912;0.08000183;0.0;39.95;40.04
6.834908;0.039993286;0.0;40.06;39.93
6.845288;-0.009994507;0.0;39.88;40.11
6.854892;-0.05999756;0.0;39.81;40.18
6.864868;-0.11000061;0.0;39.88;40.11
6.874864;-0.16000366;0.0;39.79;40.2
6.88484;-0.22000122;0.0;39.59;40.4
6.89484;-0.27000427;0.0;39.71;40.28
6.904836;-0.33000183;0.0;39.63;40.36
6.914816;-0.38000488;0.0;39.67;40.32
6.924812;-0.44000244;0.0;39.55;40.44
6.93482;-0.4900055;0.0;39.61;40.38
6.944824;-0.5399933;0.0;39.47;40.52
6.954792;-0.6000061;0.0;39.5;40.49
6.964772;-0.6399994;0.0;39.59;40.4
6.974764;-0.69000244;0.0;39.43;40.56
