t (s);roll (deg);cons (deg);TL (%);TR (%)
2.598032;-0.42999268;0.0;40.24;39.75
2.608028;-0.3999939;0.0;40.19;39.8
2.618016;-0.36999512;0.0;40.16;39.83
2.628016;-0.3500061;0.0;40.14;39.85
2.638008;-0.33000183;0.0;40.11;39.88
2.647992;-0.30999756;0.0;40.15;39.84
2.65798;-0.30000305;0.0;40.1;39.89
2.667972;-0.27999878;0.0;40.08;39.91
2.677964;-0.27000427;0.0;40.04;39.95
2.688372;-0.2599945;0.0;40.11;39.88
2.697972;-0.2400055;0.0;40.1;39.89
2.70794;-0.2400055;0.0;40.03;39.96
2.717928;-0.22000122;0.0;40.07;39.92
2.727916;-0.22000122;0.0;39.98;40.01
2.73792;-0.22000122;0.0;40.04;39.95
2.747896;-0.22000122;0.0;39.98;40.01
2.757892;-0.22000122;0.0;39.97;40.02
2.767912;-0.21000671;0.0;40.04;39.95
2.777892;-0.21000671;0.0;39.99;40.0
2.787892;-0.19999695;0.0;40.05;39.94
2.797892;-0.19000244;0.0;40.04;39.95
2.807872;-0.17999268;0.0;40.04;39.95
2.817884;-0.16999817;0.0;40.1;39.89
2.827876;-0.1499939;0.0;40.17;39.82
2.83786;-0.13999939;0.0;40.11;39.88
2.847848;-0.11000061;0.0;40.24;39.75
2.857852;-0.08000183;0.0;40.26;39.73
2.867844;-0.05000305;0.0;40.31;39.68
2.877848;-0.020004272;0.0;40.24;39.75
2.887828;0.020004272;0.0;40.39;39.6
2.897832;0.05999756;0.0;40.34;39.65
2.9078;0.08999634;0.0;40.34;39.65
2.917792;0.11999512;0.0;40.33;39.66
2.927792;0.16000366;0.0;40.35;39.64
2.937784;0.19000244;0.0;40.39;39.6
2.947792;0.21000671;0.0;40.25;39.74
2.957768;0.2400055;0.0;40.37;39.62
2.967756;0.27000427;0.0;40.34;39.65
2.977744;0.2899933;0.0;40.29;39.7
2.987764;0.32000732;0.0;40.34;39.65
2.99774;0.3600006;0.0;40.45;39.54
3.007724;0.3899994;0.0;40.41;39.58
3.01772;0.41999817;0.0;40.38;39.61
3.027724;0.44999695;0.0;40.42;39.57
3.037704;0.47999573;0.0;40.47;39.52
3.047692;0.5299988;0.0;40.53;39.46
3.057688;0.55999756;0.0;40.46;39.53
3.067668;0.6000061;0.0;40.58;39.41
3.07768;0.6399994;0.0;40.54;39.45
3.087692;0.6799927;0.0;40.57;39.42
3.09768;0.7200012;0.0;40.55;39.44
3.107668;0.75;0.0;40.52;39.47
3.117656;0.7899933;0.0;40.54;39.45
3.127656;0.8200073;0.0;40.51;39.48
3.137652;0.83999634;0.0;40.49;39.5
3.14764;0.8699951;0.0;40.5;39.49
3.157644;0.8999939;0.0;40.55;39.44
3.167608;0.91999817;0.0;40.53;39.46
3.177604;0.94999695;0.0;40.56;39.43
3.187616;0.9799957;0.0;40.54;39.45
3.197612;1.0;0.0;40.55;39.44
3.2076;1.0299988;0.0;40.52;39.47
3.21758;1.050003;0.0;40.57;39.42
3.227592;1.0700073;0.0;40.5;39.49
3.237576;1.0800018;0.0;40.48;39.51
3.24756;1.0899963;0.0;40.41;39.58
3.257576;1.1000061;0.0;40.47;39.52
3.267564;1.1100006;0.0;40.44;39.55
3.277556;1.1100006;0.0;40.43;39.56
3.287544;1.1199951;0.0;40.42;39.57
3.297532;1.1199951;0.0;40.39;39.6
3.307528;1.1300049;0.0;40.46;39.53
3.31752;1.1199951;0.0;40.39;39.6
3.327512;1.1199951;0.0;40.38;39.61
3.33752;1.1300049;0.0;40.48;39.51
3.347492;1.1300049;0.0;40.43;39.56
3.357484;1.1399994;0.0;40.42;39.57
3.367476;1.1399994;0.0;40.5;39.49
3.377476;1.1499939;0.0;40.48;39.51
3.387448;1.1600037;0.0;40.49;39.5
3.397464;1.1699982;0.0;40.5;39.49
3.407448;1.1799927;0.0;40.52;39.47
3.417444;1.1799927;0.0;40.52;39.47
3.427436;1.199997;0.0;40.55;39.44
3.43742;1.2100067;0.0;40.58;39.41
3.4474;1.2200012;0.0;40.6;39.39
3.457392;1.2400055;0.0;40.6;39.39
3.467396;1.25;0.0;40.59;39.4
3.477396;1.2599945;0.0;40.53;39.46
3.48738;1.2700043;0.0;40.56;39.43
3.497356;1.2700043;0.0;40.56;39.43
3.507372;1.2799988;0.0;40.54;39.45
3.517384;1.2799988;0.0;40.54;39.45
3.527368;1.2799988;0.0;40.51;39.48
3.537352;1.2899933;0.0;40.56;39.43
3.547352;1.300003;0.0;40.6;39.39
3.557328;1.300003;0.0;40.58;39.41
3.567332;1.300003;0.0;40.57;39.42
3.577296;1.3099976;0.0;40.57;39.42
3.587292;1.3099976;0.0;40.56;39.43
3.597296;1.3200073;0.0;40.59;39.4
3.6073;1.3099976;0.0;40.52;39.47
3.61728;1.3099976;0.0;40.56;39.43
3.627284;1.3200073;0.0;40.6;39.39
3.637256;1.3200073;0.0;40.59;39.4
3.647268;1.3200073;0.0;40.53;39.46
3.657256;1.3099976;0.0;40.56;39.43
3.667264;1.3099976;0.0;40.56;39.43
3.677248;1.3200073;0.0;40.6;39.39
3.687248;1.3099976;0.0;40.56;39.43
3.697224;1.300003;0.0;40.5;39.49
3.707224;1.300003;0.0;40.53;39.46
3.71722;1.300003;0.0;40.57;39.42
3.727216;1.2899933;0.0;40.58;39.41
3.737212;1.2899933;0.0;40.55;39.44
3.7472;1.300003;0.0;40.66;39.33
3.757204;1.2899933;0.0;40.54;39.45
3.767204;1.2899933;0.0;40.59;39.4
3.77716;1.2899933;0.0;40.62;39.37
3.787168;1.2899933;0.0;40.61;39.38
3.79716;1.2799988;0.0;40.58;39.41
3.807156;1.2799988;0.0;40.62;39.37
3.817136;1.2899933;0.0;40.68;39.31
3.82714;1.300003;0.0;40.7;39.29
3.837128;1.3099976;0.0;40.71;39.28
3.847128;1.3200073;0.0;40.73;39.26
3.857136;1.3399963;0.0;40.85;39.14
3.86714;1.3600006;0.0;40.82;39.17
3.877124;1.3699951;0.0;40.78;39.21
3.887092;1.3999939;0.0;40.89;39.1
3.8971;1.4199982;0.0;40.9;39.09
3.907084;1.4400024;0.0;40.88;39.11
3.917064;1.4700012;0.0;40.99;39.0
3.927088;1.5;0.0;40.93;39.06
3.937064;1.5200043;0.0;40.95;39.04
3.947048;1.550003;0.0;41.01;38.98
3.957044;1.5800018;0.0;40.98;39.01
3.967036;1.6000061;0.0;40.92;39.07
3.977024;1.6199951;0.0;40.98;39.01
3.987008;1.6399994;0.0;41.0;38.99
3.99702;1.6699982;0.0;41.02;38.97
4.007004;1.6900024;0.0;40.95;39.04
4.017004;1.699997;0.0;40.92;39.07
4.027004;1.7100067;0.0;40.91;39.08
4.03738;1.7100067;0.0;40.86;39.13
4.046972;1.7200012;0.0;40.96;39.03
4.056984;1.7299957;0.0;40.86;39.13
4.066968;1.7400055;0.0;40.96;39.03
4.076948;1.7400055;0.0;40.83;39.16
4.086948;1.7400055;0.0;40.92;39.07
4.096936;1.7400055;0.0;40.85;39.14
4.10692;1.7299957;0.0;40.78;39.21
4.1169;1.7200012;0.0;40.78;39.21
4.126892;1.7100067;0.0;40.77;39.22
4.136896;1.6900024;0.0;40.73;39.26
4.146908;1.6699982;0.0;40.74;39.25
4.156892;1.6699982;0.0;40.82;39.17
4.166876;1.6499939;0.0;40.75;39.24
4.176868;1.6399994;0.0;40.78;39.21
4.186856;1.6300049;0.0;40.75;39.24
4.196856;1.6100006;0.0;40.78;39.21
4.207264;1.6000061;0.0;40.79;39.2
4.216856;1.5899963;0.0;40.8;39.19
4.226864;1.5800018;0.0;40.78;39.21
4.236828;1.5700073;0.0;40.8;39.19
4.246836;1.5599976;0.0;40.82;39.17
4.25682;1.550003;0.0;40.78;39.21
4.266812;1.5200043;0.0;40.71;39.28
4.276796;1.5099945;0.0;40.75;39.24
4.2868;1.4900055;0.0;40.73;39.26
4.296776;1.4700012;0.0;40.77;39.22
4.306788;1.449997;0.0;40.69;39.3
4.31678;1.4299927;0.0;40.74;39.25
4.326752;1.4100037;0.0;40.7;39.29
4.336752;1.3899994;0.0;40.74;39.25
4.346772;1.3600006;0.0;40.65;39.34
4.356732;1.3399963;0.0;40.68;39.31
4.366732;1.3099976;0.0;40.63;39.36
4.376716;1.2799988;0.0;40.59;39.4
4.386716;1.25;0.0;40.61;39.38
4.396708;1.2100067;0.0;40.56;39.43
4.406716;1.1600037;0.0;40.46;39.53
4.416692;1.1199951;0.0;40.43;39.56
4.426688;1.0700073;0.0;40.45;39.54
4.436696;1.0299988;0.0;40.46;39.53
4.446672;0.9799957;0.0;40.39;39.6
4.45666;0.9299927;0.0;40.4;39.59
4.46666;0.8699951;0.0;40.33;39.66
4.476652;0.80999756;0.0;40.22;39.77
4.486648;0.75;0.0;40.26;39.73
4.496624;0.69000244;0.0;40.27;39.72
4.506628;0.6300049;0.0;40.23;39.76
4.516632;0.55999756;0.0;40.17;39.82
4.526616;0.4900055;0.0;40.11;39.88
4.536588;0.42999268;0.0;40.12;39.87
4.546588;0.3500061;0.0;40.07;39.92
4.556584;0.27999878;0.0;40.01;39.98
4.56654;0.19999695;0.0;39.96;40.03
4.57656;0.13000488;0.0;40.05;39.94
4.586556;0.039993286;0.0;39.83;40.16
4.596548;-0.039993286;0.0;39.9;40.09
4.606524;-0.13000488;0.0;39.81;40.18
4.616516;-0.21000671;0.0;39.86;40.13
4.626496;-0.2899933;0.0;39.83;40.16
4.63652;-0.3600006;0.0;39.86;40.13
4.646512;-0.42999268;0.0;39.88;40.11
4.65652;-0.5099945;0.0;39.82;40.17
4.666524;-0.58000183;0.0;39.79;40.2
4.676508;-0.66000366;0.0;39.76;40.23
4.686492;-0.7299957;0.0;39.8;40.19
4.69648;-0.80999756;0.0;39.74;40.25
4.706464;-0.8800049;0.0;39.71;40.28
4.716448;-0.9600067;0.0;39.69;40.3
4.726468;-1.0200043;0.0;39.73;40.26
4.736444;-1.0899963;0.0;39.7;40.29
4.74644;-1.1600037;0.0;39.67;40.32
4.756432;-1.2299957;0.0;39.68;40.31
4.766424;-1.2899933;0.0;39.76;40.23
4.776392;-1.3399963;0.0;39.75;40.24
4.786396;-1.3899994;0.0;39.74;40.25
4.796388;-1.4400024;0.0;39.83;40.16
4.806396;-1.4799957;0.0;39.84;40.15
4.816376;-1.5099945;0.0;39.88;40.11
4.826372;-1.5399933;0.0;39.86;40.13
4.836356;-1.5700073;0.0;39.92;40.07
4.84636;-1.5899963;0.0;39.97;40.02
4.856356;-1.6000061;0.0;40.03;39.96
4.866348;-1.6100006;0.0;40.03;39.96
4.876728;-1.6100006;0.0;40.07;39.92
4.886348;-1.6199951;0.0;40.06;39.93
4.896336;-1.6100006;0.0;40.2;39.79
4.906324;-1.6000061;0.0;40.12;39.87
4.916308;-1.5899963;0.0;40.22;39.77
4.926308;-1.5700073;0.0;40.25;39.74
4.936304;-1.550003;0.0;40.33;39.66
4.9463;-1.5299988;0.0;40.2;39.79
4.956288;-1.5099945;0.0;40.31;39.68
4.966296;-1.4900055;0.0;40.27;39.72
4.97628;-1.4600067;0.0;40.35;39.64
4.986256;-1.4400024;0.0;40.27;39.72
4.996264;-1.4100037;0.0;40.37;39.62
5.006264;-1.3899994;0.0;40.31;39.68
5.016252;-1.3699951;0.0;40.32;39.67
5.026236;-1.3399963;0.0;40.38;39.61
5.036228;-1.3099976;0.0;40.33;39.66
5.046208;-1.2799988;0.0;40.4;39.59
5.056212;-1.25;0.0;40.38;39.61
5.066204;-1.2200012;0.0;40.38;39.61
5.076212;-1.1799927;0.0;40.44;39.55
5.086192;-1.1499939;0.0;40.44;39.55
5.096196;-1.1100006;0.0;40.45;39.54
5.106172;-1.0700073;0.0;40.51;39.48
5.116164;-1.0200043;0.0;40.58;39.41
5.126164;-0.9799957;0.0;40.58;39.41
5.136172;-0.9299927;0.0;40.55;39.44
5.14616;-0.8800049;0.0;40.68;39.31
5.156144;-0.83000183;0.0;40.63;39.36
5.166124;-0.7799988;0.0;40.67;39.32
5.17612;-0.7200012;0.0;40.74;39.25
5.18612;-0.66000366;0.0;40.71;39.28
5.1961;-0.58999634;0.0;40.85;39.14
5.206108;-0.5200043;0.0;40.9;39.09
5.216104;-0.44999695;0.0;40.91;39.08
5.226068;-0.36999512;0.0;40.98;39.01
5.236056;-0.30000305;0.0;40.94;39.05
5.246052;-0.21000671;0.0;41.08;38.91
5.256064;-0.13000488;0.0;41.07;38.92
5.266068;-0.05999756;0.0;40.98;39.01
5.276068;0.020004272;0.0;41.07;38.92
5.286064;0.08999634;0.0;41.1;38.89
5.296052;0.16000366;0.0;41.04;38.95
5.306056;0.2400055;0.0;41.08;38.91
5.316028;0.30999756;0.0;41.1;38.89
5.32602;0.3899994;0.0;41.2;38.79
5.336028;0.44999695;0.0;41.05;38.94
5.346012;0.5299988;0.0;41.2;38.79
5.356004;0.6000061;0.0;41.17;38.82
5.365996;0.66999817;0.0;41.23;38.76
5.375992;0.7299957;0.0;41.11;38.88
5.38598;0.80000305;0.0;41.21;38.78
5.395968;0.8600006;0.0;41.12;38.87
5.405964;0.91000366;0.0;41.06;38.93
5.415968;0.94000244;0.0;40.95;39.04
5.425952;0.9700012;0.0;40.89;39.1
5.435944;0.9900055;0.0;40.85;39.14
5.445952;1.0099945;0.0;40.84;39.15
5.455936;1.0200043;0.0;40.77;39.22
5.46594;1.0200043;0.0;40.72;39.27
5.475924;1.0200043;0.0;40.67;39.32
5.485904;1.0200043;0.0;40.69;39.3
5.4959;1.0099945;0.0;40.65;39.34
5.505896;1.0;0.0;40.63;39.36
5.5159;0.9900055;0.0;40.61;39.38
5.52588;0.9799957;0.0;40.57;39.42
5.535892;0.9600067;0.0;40.58;39.41
5.545872;0.94000244;0.0;40.49;39.5
5.55626;0.91999817;0.0;40.55;39.44
5.565848;0.91000366;0.0;40.55;39.44
5.575852;0.8800049;0.0;40.46;39.53
5.585852;0.8600006;0.0;40.47;39.52
5.595828;0.83000183;0.0;40.45;39.54
5.605816;0.80000305;0.0;40.41;39.58
5.615812;0.7799988;0.0;40.45;39.54
5.625804;0.75;0.0;40.44;39.55
5.635792;0.7200012;0.0;40.41;39.58
5.645776;0.69000244;0.0;40.37;39.62
5.65578;0.66000366;0.0;40.36;39.63
5.665764;0.6300049;0.0;40.4;39.59
5.675772;0.6000061;0.0;40.4;39.59
5.685756;0.5700073;0.0;40.36;39.63
5.695744;0.5299988;0.0;40.28;39.71
5.705732;0.5;0.0;40.39;39.6
5.71574;0.47999573;0.0;40.44;39.55
5.725732;0.4600067;0.0;40.46;39.53
5.735724;0.44999695;0.0;40.45;39.54
5.745704;0.42999268;0.0;40.46;39.53
5.755696;0.41999817;0.0;40.52;39.47
5.765696;0.41000366;0.0;40.51;39.48
5.775696;0.3999939;0.0;40.5;39.49
5.785692;0.3899994;0.0;40.5;39.49
5.795684;0.38000488;0.0;40.57;39.42
5.805652;0.38000488;0.0;40.56;39.43
5.815652;0.38000488;0.0;40.57;39.42
5.825656;0.36999512;0.0;40.57;39.42
5.835652;0.36999512;0.0;40.57;39.42
5.845632;0.36999512;0.0;40.58;39.41
5.855608;0.36999512;0.0;40.63;39.36
5.865616;0.3600006;0.0;40.56;39.43
5.875604;0.3600006;0.0;40.56;39.43
5.885604;0.3600006;0.0;40.57;39.42
5.895584;0.3500061;0.0;40.57;39.42
5.905592;0.3500061;0.0;40.55;39.44
5.915576;0.33999634;0.0;40.54;39.45
5.925568;0.33000183;0.0;40.51;39.48
5.935548;0.32000732;0.0;40.54;39.45
5.945532;0.30999756;0.0;40.53;39.46
5.95554;0.30999756;0.0;40.61;39.38
5.965552;0.30999756;0.0;40.54;39.45
5.975508;0.30000305;0.0;40.56;39.43
5.985532;0.30999756;0.0;40.67;39.32
5.99552;0.30000305;0.0;40.53;39.46
6.00552;0.30000305;0.0;40.6;39.39
6.015508;0.30000305;0.0;40.54;39.45
6.025504;0.2899933;0.0;40.54;39.45
6.0355;0.2899933;0.0;40.58;39.41
6.0455;0.2899933;0.0;40.6;39.39
6.055476;0.2899933;0.0;40.65;39.34
6.06548;0.30000305;0.0;40.64;39.35
6.075464;0.32000732;0.0;40.81;39.18
6.085468;0.33000183;0.0;40.73;39.26
6.09544;0.3500061;0.0;40.75;39.24
6.105428;0.36999512;0.0;40.83;39.16
6.115436;0.3899994;0.0;40.82;39.17
6.12542;0.41999817;0.0;40.84;39.15
6.135424;0.44000244;0.0;40.83;39.16
6.145412;0.4600067;0.0;40.84;39.15
6.155416;0.4900055;0.0;40.92;39.07
6.165412;0.5099945;0.0;40.87;39.12
6.175792;0.5399933;0.0;40.87;39.12
6.185384;0.55999756;0.0;40.92;39.07
6.195376;0.58999634;0.0;40.91;39.08
6.205376;0.6199951;0.0;41.03;38.96
6.215372;0.66000366;0.0;41.01;38.98
6.225364;0.69999695;0.0;41.07;38.92
6.235352;0.7200012;-10.0;40.96;39.03
6.245348;0.75;-10.0;40.99;39.0
6.25534;0.7799988;-10.0;70.0;10.0
6.265324;0.80000305;-10.0;43.51;36.48
6.275316;0.80999756;-10.0;43.51;36.48
6.285708;0.80999756;-10.0;43.35;36.64
6.295304;0.7599945;-10.0;42.98;37.01
6.305288;0.6799927;-10.0;42.76;37.23
6.315284;0.55999756;-10.0;42.41;37.58
6.325268;0.41000366;-10.0;42.16;37.83
6.335272;0.22999573;-10.0;41.85;38.14
6.345252;0.020004272;-10.0;41.58;38.41
6.355224;-0.21000671;-10.0;41.31;38.68
6.365244;-0.47999573;-10.0;41.06;38.93
6.375232;-0.75;-10.0;40.9;39.09
6.385216;-1.0399933;-10.0;40.72;39.27
6.395212;-1.3500061;-10.0;40.48;39.51
6.405184;-1.6699982;-10.0;40.41;39.58
6.415204;-2.0;-10.0;40.18;39.81
6.425196;-2.350006;-10.0;39.98;40.01
6.435172;-2.7200012;-10.0;39.73;40.26
6.44518;-3.0800018;-10.0;39.7;40.29
6.455156;-3.4700012;-10.0;39.43;40.56
6.465148;-3.850006;-10.0;39.37;40.62
6.475136;-4.25;-10.0;39.16;40.83
6.485544;-4.6600037;-10.0;39.12;40.87
6.495136;-5.0599976;-10.0;38.82;41.17
6.50512;-5.4799957;-10.0;38.79;41.2
6.515108;-5.919998;-10.0;38.41;41.58
6.525108;-6.350006;-10.0;38.46;41.53
6.535096;-6.7599945;-10.0;38.51;41.48
6.545116;-7.169998;-10.0;38.45;41.54
6.555076;-7.5700073;-10.0;38.35;41.64
6.565076;-7.9799957;-10.0;38.19;41.8
6.575064;-8.399994;-10.0;38.09;41.9
6.585072;-8.809998;-10.0;38.04;41.95
6.595036;-9.220001;-10.0;37.91;42.08
6.605028;-9.610001;-10.0;37.96;42.03
6.615028;-10.0;-10.0;37.9;42.09
6.625044;-10.380005;-10.0;37.95;42.04
6.635024;-10.75;-10.0;37.86;42.13
6.645024;-11.110001;-10.0;37.9;42.09
6.655016;-11.449997;-10.0;37.94;42.05
6.664996;-11.770004;-10.0;38.02;41.97
6.674976;-12.089996;-10.0;38.0;41.99
6.68496;-12.389999;-10.0;38.02;41.97
6.694968;-12.679993;-10.0;38.1;41.89
6.704976;-12.940002;-10.0;38.2;41.79
6.714948;-13.190002;-10.0;38.25;41.74
6.724932;-13.410004;-10.0;38.45;41.54
6.734936;-13.619995;-10.0;38.55;41.44
6.744936;-13.789993;-10.0;38.71;41.28
6.754908;-13.940002;-10.0;38.9;41.09
6.764896;-14.070007;-10.0;39.04;40.95
6.774928;-14.169998;-10.0;39.27;40.72
6.784916;-14.25;-10.0;39.36;40.63
6.794892;-14.309998;-10.0;39.53;40.46
6.804904;-14.360001;-10.0;39.61;40.38
6.814896;-14.380005;-10.0;39.83;40.16
6.824904;-14.380005;-10.0;39.94;40.05
6.834904;-14.369995;-10.0;40.09;39.9
6.844872;-14.350006;-10.0;40.2;39.79
6.854864;-14.300003;-10.0;40.35;39.64
6.864856;-14.2400055;-10.0;40.51;39.48
6.874852;-14.169998;-10.0;40.6;39.39
6.884836;-14.089996;-10.0;40.68;39.31
6.894816;-14.0;-10.0;40.83;39.16
6.904788;-13.889999;-10.0;40.95;39.04
6.914804;-13.779999;-10.0;41.02;38.97
6.924776;-13.649994;-10.0;41.16;38.83
6.934776;-13.5099945;-10.0;41.26;38.73
6.944768;-13.380005;-10.0;41.28;38.71
6.95478;-13.25;-10.0;41.25;38.74
6.964764;-13.110001;-10.0;41.38;38.61
6.974748;-12.970001;-10.0;41.38;38.61
6.98476;-12.850006;-10.0;41.28;38.71
6.99476;-12.720001;-10.0;41.29;38.7
7.004728;-12.600006;-10.0;41.34;38.65
7.014732;-12.4900055;-10.0;41.25;38.74
7.024712;-12.440002;-10.0;40.69;39.3
7.034712;-12.550003;-10.0;39.27;40.72
7.044728;-12.570007;-10.0;40.04;39.95
7.054724;-12.4900055;-10.0;40.91;39.08
7.064728;-12.389999;-10.0;41.14;38.85
7.074716;-12.300003;-10.0;41.1;38.89
