t (s);roll (deg);TL (%);TR (%)
87639336;0.3600006;44.06;35.93
87649320;1.5200043;44.49;35.5
87659312;2.6900024;45.02;34.97
87669308;3.8300018;45.42;34.57
87679300;4.9900055;45.93;34.06
87689296;6.119995;46.33;33.66
87699300;7.25;46.78;33.21
87709296;8.380005;47.24;32.75
87719280;9.479996;47.62;32.37
87729260;10.550003;47.97;32.02
87739244;11.589996;48.31;31.68
87749236;12.610001;48.65;31.34
87759232;13.600006;48.96;31.03
87769232;14.550003;49.24;30.75
87779248;15.470001;49.49;30.5
87789240;16.350006;49.77;30.22
87799224;17.199997;49.99;30.0
87809196;18.020004;50.23;29.76
87819192;18.789993;50.41;29.58
87829200;19.529999;50.58;29.41
87839200;20.220001;50.75;29.24
87849180;20.869995;50.84;29.15
87859164;21.449997;50.9;29.09
87869152;22.0;50.97;29.02
87879144;22.479996;50.99;29.0
87889124;22.919998;51.0;28.99
87899120;23.309998;50.99;29.0
87909120;23.630005;50.93;29.06
87919104;23.880005;50.79;29.2
87929092;24.080002;50.67;29.32
87939076;24.179993;50.41;29.58
87949076;24.160004;50.02;29.97
87959076;24.039993;49.59;30.4
87969048;23.830002;49.25;30.74
87979044;23.570007;48.95;31.04
87989052;23.240005;48.56;31.43
87999032;22.839996;48.2;31.79
88009040;22.399994;47.86;32.13
88019016;21.910004;47.47;32.52
88029016;21.369995;47.11;32.88
88039004;20.779999;46.7;33.29
88049416;20.149994;46.37;33.62
88058996;19.490005;45.84;34.15
88068992;18.789993;45.49;34.5
88078984;18.039993;45.0;34.99
88088988;17.25;44.54;35.45
88098964;16.39;43.96;36.03
88108960;15.5099945;43.53;36.46
88119360;14.589996;43.13;36.86
88128948;13.639999;42.38;37.61
88138944;12.660004;42.02;37.97
88148940;11.660004;41.5;38.49
88158928;10.619995;40.95;39.04
88168920;9.559998;40.45;39.54
88178920;8.4900055;39.97;40.02
88188900;7.3899994;39.4;40.59
88198900;6.2599945;38.84;41.15
88208880;5.130005;38.36;41.63
88218868;3.9900055;37.86;42.13
88228876;2.8300018;37.33;42.66
88238856;1.6799927;36.83;43.16
88248876;0.5299988;36.4;43.59
88259248;-0.6199951;36.03;43.96
88268840;-1.7599945;35.3;44.69
88278808;-2.9100037;34.95;45.04
88288812;-4.0700073;34.46;45.53
88298824;-5.2100067;34.03;45.96
88308796;-6.3399963;33.57;46.42
88318816;-7.4400024;33.23;46.76
88328808;-8.520004;32.85;47.14
88338792;-9.559998;32.52;47.47
88348772;-10.600006;32.12;47.87
88358768;-11.589996;31.86;48.13
88368776;-12.550003;31.56;48.43
88378764;-13.479996;31.29;48.7
88388752;-14.389999;30.97;49.02
88398740;-15.2599945;30.72;49.27
88408724;-16.100006;30.51;49.48
88419108;-16.899994;30.38;49.61
88428708;-17.669998;29.97;50.02
88438712;-18.369995;29.99;50.0
88448700;-19.050003;29.81;50.18
88458684;-19.679993;29.7;50.29
88468676;-20.25;29.66;50.33
88478660;-20.770004;29.6;50.39
88488672;-21.25;29.55;50.44
88498672;-21.660004;29.59;50.4
88508640;-22.039993;29.57;50.42
88518648;-22.350006;29.65;50.34
88528632;-22.600006;29.73;50.26
88538620;-22.809998;29.79;50.2
88548604;-22.949997;29.96;50.03
88558616;-23.039993;30.12;49.87
88568608;-23.070007;30.28;49.71
88578600;-23.039993;30.51;49.48
88588592;-22.940002;30.75;49.24
88598588;-22.789993;31.01;48.98
88608584;-22.580002;31.27;48.72
88618556;-22.320007;31.57;48.42
88628540;-22.009995;31.88;48.11
88638536;-21.64;32.19;47.8
88648548;-21.229996;32.54;47.45
88658536;-20.759995;32.92;47.07
88668524;-20.240005;33.29;46.7
88678512;-19.669998;33.71;46.28
88688520;-19.059998;34.08;45.91
88698508;-18.399994;34.53;45.46
88708488;-17.699997;34.95;45.04
88718484;-16.960007;35.41;44.58
88728496;-16.179993;35.85;44.14
88738480;-15.369995;36.3;43.69
88748492;-14.5;36.85;43.14
88758464;-13.610001;37.28;42.71
88768464;-12.690002;37.8;42.19
88778456;-11.729996;38.31;41.68
88788440;-10.729996;38.84;41.15
88798428;-9.720001;39.32;40.67
88808444;-8.699997;39.8;40.19
88818412;-7.630005;40.39;39.6
88828416;-6.5599976;40.81;39.18
88838396;-5.4799957;41.32;38.67
88848400;-4.380005;41.83;38.16
88858380;-3.2799988;42.33;37.66
88868416;-2.1699982;42.75;37.24
88878380;-1.0599976;43.29;36.7
88888380;0.05999756;43.75;36.24
88898348;1.1799927;44.23;35.76
88908352;2.300003;44.7;35.29
88918332;3.4199982;45.15;34.84
88928312;4.529999;45.62;34.37
88938312;5.6399994;46.02;33.97
88948300;6.7299957;46.45;33.54
88958320;7.7899933;46.78;33.21
88968304;8.850006;47.21;32.78
88978292;9.880005;47.55;32.44
88988292;10.910004;47.97;32.02
88998284;11.899994;48.26;31.73
89008256;12.869995;48.61;31.38
89018252;13.809998;48.88;31.11
89028672;14.710007;49.01;30.98
89038272;15.580002;49.52;30.47
89048256;16.419998;49.63;30.36
89058252;17.220001;49.85;30.14
89068216;17.979996;50.02;29.97
89078228;18.720001;50.26;29.73
89088200;19.399994;50.36;29.63
89098204;20.039993;50.49;29.5
89108200;20.64;50.59;29.4
89118204;21.190002;50.65;29.34
89128172;21.679993;50.69;29.3
89138164;22.130005;50.71;29.28
89148156;22.520004;50.67;29.32
89158152;22.850006;50.64;29.35
89168124;23.14;50.59;29.4
89178132;23.369995;50.51;29.48
89188116;23.539993;50.39;29.6
89198120;23.660004;50.23;29.76
89208092;23.720001;50.09;29.9
89218100;23.710007;49.83;30.16
89228092;23.630005;49.58;30.41
89238076;23.490005;49.33;30.66
89248064;23.300003;49.06;30.93
89258064;23.059998;48.81;31.18
89268048;22.759995;48.47;31.52
89278048;22.410004;48.17;31.82
89288024;22.0;47.8;32.19
89298028;21.550003;47.46;32.53
89308408;21.050003;47.18;32.81
89318032;20.5;46.61;33.38
89328024;19.899994;46.29;33.7
89338008;19.25;45.87;34.12
89347996;18.580002;45.5;34.49
89358000;17.869995;45.08;34.91
89367992;17.119995;44.6;35.39
89377976;16.320007;44.14;35.85
89387980;15.5;43.71;36.28
89397972;14.630005;43.21;36.78
89407968;13.75;42.77;37.22
89417952;12.830002;42.27;37.72
89427940;11.889999;41.81;38.18
89437944;10.919998;41.32;38.67
89447936;9.940002;40.88;39.11
89457920;8.929993;40.34;39.65
89467920;7.899994;39.87;40.12
89477884;6.869995;39.42;40.57
89487892;5.8200073;38.92;41.07
89497876;4.7599945;38.42;41.57
89507864;3.6699982;37.91;42.08
89517864;2.5899963;37.48;42.51
89527864;1.5099945;37.02;42.97
89537852;0.42999268;36.55;43.44
89547852;-0.6499939;36.12;43.87
89557844;-1.7400055;35.66;44.33
89567836;-2.800003;35.27;44.72
89577816;-3.8600006;34.87;45.12
89587808;-4.880005;34.54;45.45
89597808;-5.9100037;34.12;45.87
89607804;-6.9299927;33.71;46.28
89617792;-7.9400024;33.3;46.69
89627796;-8.940002;32.96;47.03
89637772;-9.899994;32.65;47.34
89647772;-10.830002;32.39;47.6
89657784;-11.75;32.03;47.96
89667768;-12.630005;31.79;48.2
89677764;-13.470001;31.6;48.39
89687748;-14.279999;31.35;48.64
89698128;-15.059998;31.22;48.77
89707720;-15.789993;30.88;49.11
89717708;-16.479996;30.82;49.17
89727720;-17.119995;30.71;49.28
89738084;-17.729996;30.66;49.33
89747688;-18.279999;30.47;49.52
89757680;-18.789993;30.47;49.52
89767660;-19.259995;30.39;49.6
89777680;-19.679993;30.42;49.57
89788060;-20.050003;30.44;49.55
89797652;-20.369995;30.39;49.6
89807648;-20.64;30.52;49.47
89817644;-20.86;30.57;49.42
89827624;-21.020004;30.71;49.28
89837620;-21.119995;30.84;49.15
89847616;-21.169998;31.0;48.99
89857600;-21.169998;31.19;48.8
89867620;-21.11;31.4;48.59
89877600;-21.0;31.59;48.4
89887580;-20.839996;31.85;48.14
89897584;-20.630005;32.12;47.87
89907568;-20.36;32.39;47.6
89917552;-20.050003;32.68;47.31
89927544;-19.690002;32.99;47.0
89937552;-19.279999;33.33;46.66
89947920;-18.820007;33.64;46.35
89957512;-18.309998;34.14;45.85
89967520;-17.759995;34.43;45.56
89977516;-17.169998;34.81;45.18
89987516;-16.529999;35.25;44.74
89997500;-15.860001;35.62;44.37
90007492;-15.130005;36.12;43.87
90017480;-14.380005;36.51;43.48
90027484;-13.600006;36.94;43.05
90037468;-12.7599945;37.47;42.52
90047468;-11.910004;37.87;42.12
90057856;-11.029999;38.21;41.78
90067444;-10.130005;38.93;41.06
90077448;-9.199997;39.27;40.72
90087832;-8.2400055;39.63;40.36
90097432;-7.2700043;40.33;39.66
90107424;-6.279999;40.69;39.3
90117404;-5.2700043;41.2;38.79
90127392;-4.2299957;41.68;38.31
90137388;-3.199997;42.13;37.86
90147416;-2.130005;42.64;37.35
90157408;-1.0700073;43.11;36.88
90167408;-0.009994507;43.51;36.48
90177764;1.0399933;43.81;36.18
90187368;2.0899963;44.52;35.47
90197356;3.1399994;44.79;35.2
90207328;4.1799927;45.23;34.76
90217320;5.2100067;45.58;34.41
90227308;6.2299957;46.03;33.96
90237296;7.25;46.39;33.6
90247312;8.2400055;46.76;33.23
90257304;9.210007;47.06;32.93
90267300;10.149994;47.36;32.63
90277280;11.080002;47.71;32.28
90287272;11.960007;47.9;32.09
90297284;12.830002;48.27;31.72
90307280;13.660004;48.46;31.53
90317264;14.460007;48.66;31.33
90327244;15.220001;48.88;31.11
90337256;15.949997;49.07;30.92
90347240;16.630005;49.22;30.77
90357240;17.270004;49.34;30.65
90367216;17.880005;49.47;30.52
90377224;18.440002;49.55;30.44
90387208;18.949997;49.6;30.39
90397228;19.429993;49.69;30.3
90407204;19.850006;49.68;30.31
90417196;20.220001;49.66;30.33
90427180;20.539993;49.62;30.37
90437180;20.809998;49.55;30.44
90447172;21.020004;49.46;30.53
90457144;21.190002;49.41;30.58
90467156;21.300003;49.24;30.75
90477140;21.369995;49.12;30.87
90487136;21.369995;48.9;31.09
90497104;21.309998;48.7;31.29
90507096;21.220001;48.51;31.48
90517084;21.050003;48.23;31.76
90527084;20.839996;47.98;32.01
90537080;20.589996;47.72;32.27
90547060;20.270004;47.39;32.6
90557052;19.910004;47.1;32.89
90567044;19.5;46.76;33.23
90577028;19.059998;46.44;33.55
90587024;18.550003;46.06;33.93
90597028;18.0;45.65;34.34
90607036;17.410004;45.3;34.69
90617020;16.789993;44.93;35.06
90627004;16.130005;44.5;35.49
90636992;15.440002;44.14;35.85
90647004;14.710007;43.69;36.3
90656980;13.940002;43.23;36.76
90666964;13.130005;42.78;37.21
90676980;12.300003;42.34;37.65
90686964;11.440002;41.89;38.1
90696964;10.559998;41.46;38.53
90706960;9.660004;41.03;38.96
90716940;8.720001;40.5;39.49
90726932;7.7700043;40.08;39.91
90736916;6.8200073;39.64;40.35
90746916;5.8399963;39.18;40.81
90756916;4.850006;38.71;41.28
90766896;3.8600006;38.29;41.7
90776904;2.869995;37.9;42.09
90786880;1.8699951;37.45;42.54
90796880;0.8600006;36.99;43.0
90806892;-0.1499939;36.58;43.41
90816864;-1.1499939;36.15;43.84
90826868;-2.1399994;35.81;44.18
90836836;-3.130005;35.39;44.6
90846832;-4.1100006;35.02;44.97
90856824;-5.0899963;34.6;45.39
90866812;-6.050003;34.28;45.71
90876828;-6.9900055;33.94;46.05
90886816;-7.919998;33.6;46.39
90896804;-8.820007;33.31;46.68
90906796;-9.690002;33.08;46.91
90916788;-10.5099945;32.89;47.1
90926780;-11.300003;32.63;47.36
90936788;-12.080002;32.37;47.62
90946772;-12.830002;32.15;47.84
90956764;-13.539993;31.97;48.02
90967140;-14.220001;31.89;48.1
90976740;-14.869995;31.56;48.43
90986740;-15.479996;31.53;48.46
90996736;-16.050003;31.41;48.58
91006720;-16.589996;31.29;48.7
91016708;-17.080002;31.23;48.76
91026684;-17.539993;31.16;48.83
91036708;-17.949997;31.13;48.86
91046684;-18.320007;31.15;48.84
91056688;-18.64;31.16;48.83
91066668;-18.910004;31.21;48.78
91076644;-19.14;31.25;48.74
91086668;-19.320007;31.36;48.63
91096636;-19.440002;31.47;48.52
91106648;-19.520004;31.59;48.4
91117044;-19.550003;31.75;48.24
91126616;-19.539993;31.91;48.08
91136624;-19.470001;32.1;47.89
91146596;-19.36;32.33;47.66
91156608;-19.190002;32.53;47.46
91166984;-18.990005;32.76;47.23
91176596;-18.729996;33.08;46.91
91186580;-18.440002;33.3;46.69
91196564;-18.089996;33.61;46.38
91206548;-17.710007;33.9;46.09
91216540;-17.279999;34.22;45.77
91226540;-16.820007;34.52;45.47
91236532;-16.330002;34.85;45.14
91246544;-15.789993;35.2;44.79
91256524;-15.220001;35.58;44.41
91266512;-14.610001;35.95;44.04
91276492;-13.960007;36.33;43.66
91286504;-13.289993;36.67;43.32
91296492;-12.600006;37.08;42.91
91306484;-11.869995;37.49;42.5
91316464;-11.110001;37.89;42.1
91326488;-10.320007;38.34;41.65
91336456;-9.520004;38.71;41.28
91346472;-8.679993;39.16;40.83
91356444;-7.8399963;39.57;40.42
91366428;-6.970001;39.97;40.02
91376416;-6.0899963;40.4;39.59
91386428;-5.199997;40.8;39.19
91396408;-4.300003;41.22;38.77
91406408;-3.380005;41.65;38.34
91416420;-2.449997;42.08;37.91
91426420;-1.5099945;42.48;37.51
91436412;-0.58000183;42.87;37.12
91446392;0.3500061;43.27;36.72
91456376;1.2899933;43.67;36.32
91466360;2.2400055;44.09;35.9
91476744;3.1600037;44.27;35.72
91486340;4.080002;44.89;35.1
91496316;4.9900055;45.11;34.88
91506324;5.899994;45.48;34.51
91516312;6.779999;45.76;34.23
91526328;7.649994;46.1;33.89
91536312;8.5099945;46.42;33.57
91546312;9.350006;46.7;33.29
91556316;10.169998;46.94;33.05
91566308;10.960007;47.2;32.79
91576668;11.720001;47.34;32.65
91586260;12.460007;47.77;32.22
91596260;13.160004;47.82;32.17
91606264;13.839996;48.03;31.96
91616244;14.4900055;48.2;31.79
91626248;15.110001;48.34;31.65
91636264;15.690002;48.46;31.53
91646232;16.220001;48.55;31.44
91656240;16.720001;48.62;31.37
91666220;17.190002;48.72;31.27
91676208;17.619995;48.77;31.22
91686188;18.0;48.78;31.21
91696188;18.350006;48.82;31.17
91706184;18.649994;48.78;31.21
91716184;18.910004;48.72;31.27
91726180;19.11;48.65;31.34
91736556;19.279999;48.58;31.41
91746144;19.399994;48.48;31.51
91756156;19.479996;48.37;31.62
91766140;19.509995;48.24;31.75
91776124;19.5;48.08;31.91
91786116;19.440002;47.91;32.08
91796092;19.339996;47.71;32.28
91806076;19.190002;47.49;32.5
91816080;19.0;47.29;32.7
91826072;18.770004;47.03;32.96
91836064;18.479996;46.76;33.23
91846056;18.160004;46.48;33.51
91856048;17.800003;46.21;33.78
91866044;17.399994;45.91;34.08
91876028;16.949997;45.57;34.42
91886032;16.479996;45.28;34.71
91896036;15.970001;44.96;35.03
91906020;15.410004;44.55;35.44
91916004;14.820007;44.21;35.78
91926004;14.199997;43.83;36.16
91935980;13.539993;43.44;36.55
91945988;12.850006;43.06;36.93
91955976;12.130005;42.64;37.35
91965984;11.389999;42.28;37.71
91975952;10.630005;41.9;38.09
91985968;9.839996;41.45;38.54
91995948;9.029999;41.07;38.92
92005952;8.199997;40.65;39.34
92015948;7.3600006;40.26;39.73
92025912;6.5;39.85;40.14
92035924;5.619995;39.39;40.6
92046284;4.7299957;39.09;40.9
92055892;3.8200073;38.43;41.56
92065904;2.899994;38.16;41.83
92076292;1.9799957;37.87;42.12
92085892;1.0599976;37.25;42.74
92095888;0.13000488;36.95;43.04
92105864;-0.7799988;36.62;43.37
92115840;-1.699997;36.24;43.75
92125840;-2.600006;35.9;44.09
92135828;-3.5099945;35.5;44.49
92145812;-4.4100037;35.14;44.85
92155824;-5.3099976;34.8;45.19
92165828;-6.1900024;34.48;45.51
92175800;-7.050003;34.21;45.78
92185796;-7.899994;33.88;46.11
92195788;-8.720001;33.6;46.39
92205784;-9.529999;33.32;46.67
92215784;-10.300003;33.17;46.82
92225760;-11.029999;32.93;47.06
92235784;-11.75;32.72;47.27
92245756;-12.440002;32.51;47.48
92255748;-13.089996;32.38;47.61
92265732;-13.720001;32.18;47.81
92275752;-14.330002;31.99;48.0
92285716;-14.899994;31.9;48.09
92295740;-15.429993;31.78;48.21
92305728;-15.940002;31.68;48.31
92315696;-16.410004;31.58;48.41
92325684;-16.830002;31.58;48.41
92335692;-17.220001;31.53;48.46
92345684;-17.559998;31.54;48.45
92355676;-17.86;31.55;48.44
92365668;-18.119995;31.59;48.4
92375660;-18.339996;31.63;48.36
92385644;-18.5;31.73;48.26
92395620;-18.630005;31.79;48.2
92405628;-18.720001;31.93;48.06
92415644;-18.759995;32.05;47.94
92425620;-18.75;32.2;47.79
92435612;-18.699997;32.37;47.62
92445588;-18.600006;32.57;47.42
92455588;-18.460007;32.79;47.2
92465576;-18.259995;33.04;46.95
92475576;-18.029999;33.27;46.72
92485556;-17.75;33.53;46.46
92495548;-17.419998;33.82;46.17
92505548;-17.059998;34.12;45.87
92515540;-16.649994;34.41;45.58
92525528;-16.199997;34.74;45.25
92535528;-15.720001;35.07;44.92
92545520;-15.190002;35.41;44.58
92555904;-14.639999;35.68;44.31
92565520;-14.050003;36.19;43.8
92575496;-13.410004;36.54;43.45
92585512;-12.75;36.88;43.11
92595488;-12.050003;37.3;42.69
92605464;-11.339996;37.65;42.34
92615492;-10.610001;38.01;41.98
92625460;-9.830002;38.49;41.5
92635460;-9.039993;38.86;41.13
92645468;-8.2400055;39.24;40.75
92655456;-7.419998;39.64;40.35
92665424;-6.580002;40.05;39.94
92675428;-5.7299957;40.44;39.55
92685812;-4.869995;40.73;39.26
92695412;-4.0;41.35;38.64
92705412;-3.119995;41.64;38.35
92715412;-2.2200012;42.06;37.93
92725396;-1.3200073;42.46;37.53
92735392;-0.41999817;42.83;37.16
92745388;0.47999573;43.2;36.79
92755396;1.3899994;43.6;36.39
92765360;2.2799988;43.95;36.04
92775356;3.1600037;44.25;35.74
92785332;4.029999;44.58;35.41
92795332;4.899994;44.93;35.06
92805312;5.7700043;45.31;34.68
92815300;6.619995;45.59;34.4
92825316;7.4600067;45.91;34.08
92835320;8.279999;46.18;33.81
92845300;9.080002;46.45;33.54
92855316;9.869995;46.74;33.25
92865288;10.630005;46.98;33.01
92875268;11.380005;47.22;32.77
92885260;12.089996;47.43;32.56
92895248;12.779999;47.6;32.39
92905252;13.429993;47.79;32.2
92915272;14.059998;47.94;32.05
92925264;14.660004;48.11;31.88
92935240;15.229996;48.23;31.76
92945224;15.7599945;48.34;31.65
92955216;16.259995;48.43;31.56
92965212;16.720001;48.52;31.47
92975212;17.149994;48.56;31.43
92985192;17.529999;48.58;31.41
92995192;17.869995;48.57;31.42
93005168;18.169998;48.58;31.41
93015164;18.429993;48.53;31.46
93025548;18.649994;48.46;31.53
93035160;18.820007;48.44;31.55
93045148;18.940002;48.3;31.69
93055124;19.020004;48.19;31.8
93065140;19.059998;48.07;31.92
93075128;19.050003;47.9;32.09
93085120;19.0;47.74;32.25
93095104;18.910004;47.56;32.43
93105084;18.770004;47.35;32.64
93115084;18.580002;47.13;32.86
93125060;18.350006;46.87;33.12
93135052;18.080002;46.63;33.36
93145052;17.770004;46.35;33.64
93155036;17.419998;46.1;33.89
93165040;17.029999;45.79;34.2
93175020;16.61;45.5;34.49
93185016;16.14;45.15;34.84
93195032;15.630005;44.84;35.15
93205028;15.100006;44.5;35.49
93215000;14.520004;44.13;35.86
93224976;13.919998;43.77;36.22
93234984;13.289993;43.43;36.56
93244976;12.619995;43.04;36.95
93254972;11.940002;42.69;37.3
93264960;11.220001;42.29;37.7
93274960;10.479996;41.9;38.09
93284952;9.729996;41.54;38.45
93294940;8.949997;41.13;38.86
93304940;8.169998;40.78;39.21
93314916;7.350006;40.32;39.67
93324916;6.529999;39.98;40.01
93334900;5.699997;39.61;40.38
93344896;4.8600006;39.23;40.76
93354884;4.0099945;38.81;41.18
93364876;3.130005;38.38;41.61
93374868;2.2700043;38.07;41.92
93384872;1.3999939;37.7;42.29
93394876;0.55999756;37.41;42.58
93405248;-0.30000305;37.12;42.87
93414844;-1.1499939;36.55;43.44
93424836;-2.0;36.33;43.66
93435216;-2.8399963;36.1;43.89
93444812;-3.6799927;35.56;44.43
93454808;-4.5;35.38;44.61
93464796;-5.3099976;35.09;44.9
93474792;-6.0899963;34.86;45.13
93484780;-6.8600006;34.55;45.44
93494800;-7.619995;34.29;45.7
93504780;-8.360001;34.07;45.92
93514772;-9.059998;33.87;46.12
93524756;-9.7400055;33.69;46.3
93534760;-10.380005;33.54;46.45
93544736;-11.0;33.34;46.65
93554752;-11.570007;33.27;46.72
93564756;-12.100006;33.18;46.81
93574732;-12.610001;33.04;46.95
93584720;-13.089996;32.96;47.03
93594720;-13.520004;32.93;47.06
93604688;-13.919998;32.87;47.12
93614696;-14.279999;32.82;47.17
93624696;-14.610001;32.81;47.18
93634696;-14.889999;32.85;47.14
93645072;-15.139999;32.88;47.11
93654688;-15.360001;32.86;47.13
93664676;-15.520004;32.97;47.02
93674640;-15.649994;33.03;46.96
93684616;-15.75;33.12;46.87
93694656;-15.800003;33.26;46.73
93704628;-15.809998;33.38;46.61
93714612;-15.770004;33.54;46.45
93724608;-15.710007;33.67;46.32
93734592;-15.600006;33.87;46.12
93744592;-15.440002;34.07;45.92
93754580;-15.2599945;34.25;45.74
93764576;-15.029999;34.48;45.51
93774560;-14.779999;34.7;45.29
93784568;-14.470001;35.0;44.99
93794552;-14.130005;35.24;44.75
93804548;-13.7599945;35.49;44.5
93814532;-13.360001;35.76;44.23
93824544;-12.919998;36.1;43.89
93834516;-12.449997;36.39;43.6
93844504;-11.940002;36.69;43.3
93854504;-11.410004;37.02;42.97
93864504;-10.860001;37.32;42.67
93874492;-10.279999;37.65;42.34
93884484;-9.649994;38.06;41.93
93894500;-9.0099945;38.38;41.61
93904472;-8.350006;38.72;41.27
93914456;-7.6600037;39.1;40.89
93924448;-6.949997;39.46;40.53
93934444;-6.2299957;39.83;40.16
93944436;-5.4799957;40.19;39.8
93954448;-4.7400055;40.51;39.48
93964828;-3.9700012;40.79;39.2
93974404;-3.199997;41.35;38.64
93984416;-2.4299927;41.56;38.43
93994412;-1.6399994;41.93;38.06
94004404;-0.8600006;42.25;37.74
94014412;-0.05000305;42.66;37.33
94024388;0.7400055;42.96;37.03
94034388;1.5200043;43.23;36.76
94044360;2.300003;43.58;36.41
94054360;3.0800018;43.87;36.12
94064372;3.8600006;44.18;35.81
94074340;4.6399994;44.54;35.45
94084324;5.3899994;44.76;35.23
94094320;6.1399994;45.06;34.93
94104320;6.880005;45.33;34.66
94114704;7.5899963;45.44;34.55
94124300;8.300003;45.91;34.08
94134304;8.9900055;46.03;33.96
94144280;9.649994;46.24;33.75
94154288;10.289993;46.41;33.58
94164264;10.899994;46.58;33.41
94174256;11.4900055;46.74;33.25
94184240;12.050003;46.92;33.07
94194252;12.589996;47.02;32.97
94204232;13.089996;47.14;32.85
94214224;13.570007;47.25;32.74
94224220;14.029999;47.37;32.62
94234236;14.440002;47.4;32.59
94244220;14.820007;47.43;32.56
94254220;15.169998;47.47;32.52
94264216;15.479996;47.5;32.49
94274208;15.770004;47.54;32.45
94284584;16.020004;47.48;32.51
94294180;16.229996;47.5;32.49
94304176;16.410004;47.42;32.57
94314172;16.539993;47.34;32.65
94324148;16.649994;47.28;32.71
94334128;16.710007;47.19;32.8
94344140;16.740005;47.05;32.94
94354112;16.729996;46.95;33.04
94364124;16.679993;46.79;33.2
94374112;16.600006;46.62;33.37
94384080;16.479996;46.47;33.52
94394084;16.320007;46.26;33.73
94404076;16.130005;46.08;33.91
94414068;15.899994;45.88;34.11
94424048;15.649994;45.65;34.34
94434064;15.350006;45.4;34.59
94444040;15.020004;45.17;34.82
94454028;14.669998;44.93;35.06
94464036;14.279999;44.67;35.32
94474008;13.880005;44.41;35.58
94484032;13.440002;44.14;35.85
94494012;12.970001;43.83;36.16
94504388;12.479996;43.62;36.37
94513980;11.949997;43.15;36.84
94523984;11.419998;42.98;37.01
94533960;10.860001;42.65;37.34
94543964;10.279999;42.33;37.66
94553968;9.669998;42.03;37.96
94563980;9.059998;41.73;38.26
94573956;8.429993;41.4;38.59
94583944;7.779999;41.06;38.93
94593928;7.119995;40.76;39.23
94603928;6.449997;40.46;39.53
94613920;5.7700043;40.13;39.86
94623892;5.080002;39.82;40.17
94633892;4.380005;39.47;40.52
94643892;3.6600037;39.14;40.85
94653896;2.949997;38.86;41.13
94663880;2.2299957;38.5;41.49
94673868;1.5;38.2;41.79
94683872;0.7700043;37.9;42.09
94693876;0.05000305;37.61;42.38
94703860;-0.6499939;37.36;42.63
94713840;-1.3600006;37.06;42.93
94723832;-2.0700073;36.77;43.22
94733816;-2.7799988;36.49;43.5
94743800;-3.4799957;36.21;43.78
94753804;-4.149994;36.01;43.98
94763792;-4.8200073;35.76;44.23
94773792;-5.470001;35.55;44.44
94783776;-6.100006;35.35;44.64
94793764;-6.7100067;35.15;44.84
94803780;-7.3099976;34.98;45.01
94813784;-7.869995;34.84;45.15
94823764;-8.429993;34.62;45.37
94833752;-8.979996;34.42;45.57
94843728;-9.4900055;34.31;45.68
94853724;-9.979996;34.22;45.77
94863716;-10.460007;34.05;45.94
94873724;-10.889999;34.01;45.98
94883704;-11.300003;33.93;46.06
94893724;-11.679993;33.86;46.13
94904104;-12.029999;33.88;46.11
94913680;-12.350006;33.74;46.25
94923696;-12.630005;33.78;46.21
94933664;-12.889999;33.77;46.22
94943668;-13.110001;33.78;46.21
94953672;-13.309998;33.81;46.18
94963648;-13.460007;33.86;46.13
94973628;-13.600006;33.89;46.1
94983628;-13.679993;34.01;45.98
94993640;-13.729996;34.11;45.88
95003620;-13.75;34.22;45.77
95013628;-13.7400055;34.31;45.68
95023620;-13.690002;34.44;45.55
95033604;-13.610001;34.59;45.4
95043580;-13.5;34.75;45.24
95053580;-13.350006;34.93;45.06
95063568;-13.169998;35.11;44.88
95073556;-12.970001;35.28;44.71
95083540;-12.729996;35.47;44.52
95093540;-12.470001;35.68;44.31
95103936;-12.169998;35.88;44.11
95113524;-11.860001;36.14;43.85
95123520;-11.520004;36.34;43.65
95133528;-11.149994;36.59;43.4
95143504;-10.75;36.83;43.16
95153484;-10.330002;37.1;42.89
95163492;-9.889999;37.36;42.63
95173496;-9.419998;37.64;42.35
95183488;-8.919998;37.92;42.07
95193480;-8.410004;38.19;41.8
95203468;-7.880005;38.5;41.49
95213448;-7.3200073;38.8;41.19
95223448;-6.75;39.1;40.89
95233436;-6.169998;39.38;40.61
95243416;-5.5700073;39.69;40.3
95253416;-4.949997;39.98;40.01
95263408;-4.330002;40.27;39.72
95273408;-3.6900024;40.58;39.41
95283388;-3.050003;40.88;39.11
95293396;-2.399994;41.17;38.82
95303396;-1.7400055;41.47;38.52
95313408;-1.0700073;41.77;38.22
95323380;-0.3999939;42.06;37.93
95333360;0.27000427;42.36;37.63
95343376;0.94000244;42.62;37.37
95353352;1.6199951;42.93;37.06
95363356;2.2899933;43.21;36.78
95373292;2.9700012;43.5;36.49
95383328;3.630005;43.71;36.28
95393320;4.279999;43.95;36.04
95403320;4.9400024;44.23;35.76
95413300;5.580002;44.46;35.53
95423316;6.2100067;44.68;35.31
95433308;6.8399963;44.95;35.04
95443292;7.449997;45.12;34.87
95453272;8.039993;45.32;34.67
95463272;8.610001;45.49;34.5
95473276;9.160004;45.66;34.33
95483260;9.699997;45.85;34.14
95493244;10.229996;46.0;33.99
95503228;10.710007;46.09;33.9
95513224;11.190002;46.23;33.76
95523220;11.639999;46.35;33.64
95533208;12.059998;46.43;33.56
95543196;12.449997;46.5;33.49
95553208;12.830002;46.6;33.39
